RoboCar Sensor Log
Started at: 2025-05-13T13:14:29.851291
================================================================================
[2025-05-13T13:14:30.351444] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.03 | VIB: NO | ALC: 0.07
[2025-05-13T13:31:53.351526] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.08 | VIB: NO | ALC: 0.11
[2025-05-13T13:31:53.851487] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.15 | VIB: NO | ALC: 0.14
[2025-05-13T13:31:54.351487] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.05 | VIB: NO | ALC: 0.18
[2025-05-13T13:31:54.851506] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.11 | VIB: NO | ALC: 0.06
[2025-05-13T13:31:55.351512] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.16 | VIB: NO | ALC: 0.09
[2025-05-13T13:31:55.851528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.31m | MAG: -0.13 | VIB: YES | ALC: 0.09
[2025-05-13T13:31:56.351528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.15 | VIB: YES | ALC: 0.16
[2025-05-13T13:31:56.851542] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.16 | VIB: NO | ALC: 0.01
[2025-05-13T13:31:57.351499] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.14 | VIB: NO | ALC: 0.18
[2025-05-13T13:31:57.851455] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.19 | VIB: NO | ALC: 0.13
[2025-05-13T13:31:58.351491] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.12 | VIB: NO | ALC: 0.15
[2025-05-13T13:31:58.851506] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: NO | ALC: 0.09
[2025-05-13T13:31:59.351478] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.04 | VIB: YES | ALC: 0.06
[2025-05-13T13:31:59.851514] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.10 | VIB: NO | ALC: 0.01
[2025-05-13T13:32:00.351712] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.13
[2025-05-13T13:32:00.851712] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.09 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:01.351756] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.07 | VIB: NO | ALC: 0.00
[2025-05-13T13:32:01.851495] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:02.351497] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.11 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:02.851466] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.05 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:03.351554] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.12 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:03.851494] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.10 | VIB: NO | ALC: 0.08
[2025-05-13T13:32:04.351498] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.17 | VIB: NO | ALC: 0.10
[2025-05-13T13:32:04.851461] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: 0.16 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:05.351398] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.05 | VIB: NO | ALC: 0.17
[2025-05-13T13:32:05.851425] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.19 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:06.351449] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.06
[2025-05-13T13:32:06.851468] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.15 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:07.351454] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T13:32:07.851431] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.09 | VIB: NO | ALC: 0.08
[2025-05-13T13:32:08.351557] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.14 | VIB: YES | ALC: 0.19
[2025-05-13T13:32:08.851478] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.19 | VIB: YES | ALC: 0.16
[2025-05-13T13:32:09.351472] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.20 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:09.851476] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: -0.05 | VIB: NO | ALC: 0.10
[2025-05-13T13:32:10.351488] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.05 | VIB: YES | ALC: 0.19
[2025-05-13T13:32:10.851513] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.19 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:11.351464] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.17 | VIB: NO | ALC: 0.06
[2025-05-13T13:32:11.851478] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.10 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:12.351482] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.18 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:12.851419] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.19 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:13.351500] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.15 | VIB: NO | ALC: 0.05
[2025-05-13T13:32:13.851494] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.14 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:14.351589] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.18 | VIB: YES | ALC: 0.04
[2025-05-13T13:32:14.851457] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.17 | VIB: YES | ALC: 0.09
[2025-05-13T13:32:15.351443] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.20 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:15.851471] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:16.351410] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:16.851450] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.42m | MAG: 0.04 | VIB: NO | ALC: 0.19
[2025-05-13T13:32:17.351548] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: NO | ALC: 0.19
[2025-05-13T13:32:17.851486] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.16 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:18.351462] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.14 | VIB: NO | ALC: 0.02
[2025-05-13T13:32:18.851459] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.08 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:19.351560] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.18 | VIB: NO | ALC: 0.06
[2025-05-13T13:32:19.851425] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.07 | VIB: YES | ALC: 0.13
[2025-05-13T13:32:20.351413] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: 0.20 | VIB: NO | ALC: 0.09
[2025-05-13T13:32:20.851443] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.28m | MAG: 0.07 | VIB: NO | ALC: 0.11
[2025-05-13T13:32:21.351529] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.02 | VIB: NO | ALC: 0.01
[2025-05-13T13:32:21.851423] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.11 | VIB: NO | ALC: 0.10
[2025-05-13T13:32:22.351423] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.20 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:22.851537] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.02 | VIB: NO | ALC: 0.08
[2025-05-13T13:32:23.351510] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.43m | MAG: 0.01 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:23.851507] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:24.351566] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: YES | ALC: 0.09
[2025-05-13T13:32:24.851428] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.02 | VIB: NO | ALC: 0.02
[2025-05-13T13:32:25.351645] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.03 | VIB: NO | ALC: 0.11
[2025-05-13T13:32:25.851430] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.06 | VIB: NO | ALC: 0.09
[2025-05-13T13:32:26.351484] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.11 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:26.851481] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.13 | VIB: NO | ALC: 0.12
[2025-05-13T13:32:27.351448] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.11 | VIB: YES | ALC: 0.12
[2025-05-13T13:32:27.851672] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.34m | MAG: -0.18 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:28.351556] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.19 | VIB: NO | ALC: 0.19
[2025-05-13T13:32:28.851430] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.16 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:29.351507] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.13 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:29.851498] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.05 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:30.351431] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.17 | VIB: NO | ALC: 0.09
[2025-05-13T13:32:30.851503] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.14 | VIB: YES | ALC: 0.19
[2025-05-13T13:32:31.351481] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.18 | VIB: NO | ALC: 0.09
[2025-05-13T13:32:31.851519] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.19 | VIB: NO | ALC: 0.20
[2025-05-13T13:32:32.351436] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.03 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:32.851460] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.04 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:33.351442] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.10 | VIB: NO | ALC: 0.17
[2025-05-13T13:32:33.851467] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.17 | VIB: NO | ALC: 0.10
[2025-05-13T13:32:34.351422] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: -0.15 | VIB: NO | ALC: 0.09
[2025-05-13T13:32:34.851505] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.18 | VIB: NO | ALC: 0.16
[2025-05-13T13:32:35.351478] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.11 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:35.851499] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.08 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:36.351422] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.42m | MAG: 0.17 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:36.851528] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: 0.02 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:37.351551] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.19
[2025-05-13T13:32:37.851434] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.11 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:38.351419] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.14
[2025-05-13T13:32:38.851532] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.16 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:39.351440] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: -0.06 | VIB: NO | ALC: 0.15
[2025-05-13T13:32:39.851430] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.47m | MAG: -0.16 | VIB: NO | ALC: 0.11
[2025-05-13T13:32:40.351406] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.13 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:40.851415] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.04 | VIB: NO | ALC: 0.10
[2025-05-13T13:32:41.351424] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.09 | VIB: NO | ALC: 0.12
[2025-05-13T13:32:41.851475] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.14 | VIB: NO | ALC: 0.16
[2025-05-13T13:32:42.351491] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:42.851418] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.15 | VIB: NO | ALC: 0.19
[2025-05-13T13:32:43.351516] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.06 | VIB: NO | ALC: 0.13
[2025-05-13T13:32:43.851427] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: NO | ALC: 0.10
[2025-05-13T13:32:44.351426] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.05 | VIB: NO | ALC: 0.05
[2025-05-13T13:32:44.851479] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: NO | ALC: 0.01
[2025-05-13T13:32:45.351443] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.24m | MAG: 0.07 | VIB: NO | ALC: 0.13
[2025-05-13T13:32:45.851456] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.13 | VIB: NO | ALC: 0.06
[2025-05-13T13:32:46.351434] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.18 | VIB: NO | ALC: 0.05
[2025-05-13T13:32:46.851456] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.11 | VIB: NO | ALC: 0.02
[2025-05-13T13:32:47.351430] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.10 | VIB: YES | ALC: 0.06
[2025-05-13T13:32:47.851622] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.20 | VIB: NO | ALC: 0.05
[2025-05-13T13:32:48.351370] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.03 | VIB: NO | ALC: 0.13
[2025-05-13T13:32:48.851408] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.19 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:49.351456] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.12 | VIB: NO | ALC: 0.11
[2025-05-13T13:32:49.851459] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.10 | VIB: NO | ALC: 0.05
[2025-05-13T13:32:50.351530] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: NO | ALC: 0.17
[2025-05-13T13:32:50.851475] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.19 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:51.351435] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.10 | VIB: NO | ALC: 0.09
[2025-05-13T13:32:51.851498] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.05 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:52.351566] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.12 | VIB: NO | ALC: 0.05
[2025-05-13T13:32:52.851658] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.03 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:53.351627] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.26m | MAG: 0.16 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:53.851499] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.12 | VIB: NO | ALC: 0.18
[2025-05-13T13:32:54.351500] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: -0.19 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:54.851452] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.04 | VIB: NO | ALC: 0.20
[2025-05-13T13:32:55.351439] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:55.851419] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T13:32:56.351531] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.20 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:56.851423] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: -0.05 | VIB: NO | ALC: 0.07
[2025-05-13T13:32:57.351527] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.03
[2025-05-13T13:32:57.851525] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.06 | VIB: NO | ALC: 0.12
[2025-05-13T13:32:58.351423] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.05 | VIB: NO | ALC: 0.19
[2025-05-13T13:32:58.851416] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.15 | VIB: NO | ALC: 0.04
[2025-05-13T13:32:59.351463] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.03 | VIB: NO | ALC: 0.19
[2025-05-13T13:32:59.851417] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.46m | MAG: 0.16 | VIB: NO | ALC: 0.06
[2025-05-13T13:33:00.351427] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: 0.03 | VIB: NO | ALC: 0.08
[2025-05-13T13:33:00.851416] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.02 | VIB: NO | ALC: 0.20
[2025-05-13T13:33:01.351474] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.05 | VIB: NO | ALC: 0.05
[2025-05-13T13:33:01.851426] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.21m | MAG: 0.15 | VIB: NO | ALC: 0.08
[2025-05-13T13:33:02.351450] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.01 | VIB: YES | ALC: 0.13
[2025-05-13T13:33:02.851407] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.11 | VIB: NO | ALC: 0.10
[2025-05-13T13:33:03.351397] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: 0.15 | VIB: NO | ALC: 0.17
[2025-05-13T13:33:03.851587] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.03 | VIB: NO | ALC: 0.12
[2025-05-13T13:33:04.351592] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.03 | VIB: NO | ALC: 0.11
[2025-05-13T13:33:04.851549] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.16 | VIB: YES | ALC: 0.04
[2025-05-13T13:33:05.351600] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: NO | ALC: 0.03
[2025-05-13T13:33:05.851521] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.13 | VIB: NO | ALC: 0.02
[2025-05-13T13:33:06.351470] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.11 | VIB: NO | ALC: 0.17
[2025-05-13T13:33:06.851551] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.18 | VIB: NO | ALC: 0.09
[2025-05-13T13:33:07.351471] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.11 | VIB: NO | ALC: 0.19
[2025-05-13T13:33:07.851458] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.08
[2025-05-13T13:33:08.351509] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.08 | VIB: NO | ALC: 0.14
[2025-05-13T13:33:08.851417] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.19 | VIB: NO | ALC: 0.16
[2025-05-13T13:33:09.351587] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.43m | MAG: -0.09 | VIB: NO | ALC: 0.16
[2025-05-13T13:33:09.851598] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: NO | ALC: 0.17
