RoboCar Sensor Log
Started at: 2025-05-13T17:49:45.555911
================================================================================
[2025-05-13T17:49:46.056059] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.07 | VIB: NO | ALC: 0.13
[2025-05-13T17:51:02.556052] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.16 | VIB: NO | ALC: 0.05
[2025-05-13T17:51:03.056262] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.03 | VIB: NO | ALC: 0.13
[2025-05-13T17:51:03.556553] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.50m | MAG: 0.10 | VIB: NO | ALC: 0.15
[2025-05-13T17:51:04.056084] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.11 | VIB: NO | ALC: 0.15
[2025-05-13T17:51:04.556324] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.13 | VIB: NO | ALC: 0.02
[2025-05-13T17:51:05.056213] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.48m | MAG: -0.18 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:05.556054] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.39m | MAG: 0.03 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:06.056159] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.11 | VIB: YES | ALC: 0.14
[2025-05-13T17:51:06.556135] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.00 | VIB: NO | ALC: 0.19
[2025-05-13T17:51:07.056058] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.10 | VIB: NO | ALC: 0.02
[2025-05-13T17:51:07.555965] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.06 | VIB: NO | ALC: 0.20
[2025-05-13T17:51:08.056051] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.02 | VIB: NO | ALC: 0.14
[2025-05-13T17:51:08.555982] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.21m | MAG: 0.08 | VIB: YES | ALC: 0.20
[2025-05-13T17:51:09.056048] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.12
[2025-05-13T17:51:09.555978] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.11 | VIB: YES | ALC: 0.01
[2025-05-13T17:51:10.056079] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.32m | MAG: 0.19 | VIB: NO | ALC: 0.05
[2025-05-13T17:51:10.556083] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.09 | VIB: NO | ALC: 0.08
[2025-05-13T17:51:11.056027] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: YES | ALC: 0.15
[2025-05-13T17:51:11.555995] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.03 | VIB: NO | ALC: 0.06
[2025-05-13T17:51:12.056030] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.02 | VIB: NO | ALC: 0.13
[2025-05-13T17:51:12.556205] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.18 | VIB: NO | ALC: 0.14
[2025-05-13T17:51:13.055998] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.16 | VIB: YES | ALC: 0.16
[2025-05-13T17:51:13.556009] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.09 | VIB: NO | ALC: 0.04
[2025-05-13T17:51:14.056008] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.28m | MAG: -0.10 | VIB: NO | ALC: 0.19
[2025-05-13T17:51:14.556010] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.11 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:15.055982] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.06 | VIB: NO | ALC: 0.06
[2025-05-13T17:51:15.556031] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.06 | VIB: NO | ALC: 0.11
[2025-05-13T17:51:16.055982] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.05 | VIB: YES | ALC: 0.14
[2025-05-13T17:51:16.556031] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: YES | ALC: 0.03
[2025-05-13T17:51:17.056058] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.19 | VIB: NO | ALC: 0.05
[2025-05-13T17:51:17.555996] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.07 | VIB: NO | ALC: 0.15
[2025-05-13T17:51:18.056076] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.11 | VIB: NO | ALC: 0.01
[2025-05-13T17:51:18.556153] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.20 | VIB: NO | ALC: 0.19
[2025-05-13T17:51:19.056015] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.02
[2025-05-13T17:51:19.556002] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.50m | MAG: -0.20 | VIB: NO | ALC: 0.08
[2025-05-13T17:51:20.056031] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.00 | VIB: NO | ALC: 0.15
[2025-05-13T17:51:20.556013] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.13 | VIB: NO | ALC: 0.18
[2025-05-13T17:51:21.055984] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.34m | MAG: -0.11 | VIB: NO | ALC: 0.10
[2025-05-13T17:51:21.556008] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.10 | VIB: NO | ALC: 0.12
[2025-05-13T17:51:22.056007] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.07
[2025-05-13T17:51:22.556020] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: NO | ALC: 0.16
[2025-05-13T17:51:23.056068] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.18 | VIB: NO | ALC: 0.09
[2025-05-13T17:51:23.556029] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.04 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:24.056227] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.25m | MAG: -0.08 | VIB: NO | ALC: 0.02
[2025-05-13T17:51:24.556029] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.06 | VIB: NO | ALC: 0.04
[2025-05-13T17:51:25.056272] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.01 | VIB: NO | ALC: 0.10
[2025-05-13T17:51:25.556008] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.16 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:26.056037] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.01
[2025-05-13T17:51:26.556010] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.41m | MAG: -0.09 | VIB: NO | ALC: 0.17
[2025-05-13T17:51:27.056017] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.16
[2025-05-13T17:51:27.556015] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.05 | VIB: NO | ALC: 0.00
[2025-05-13T17:51:28.056336] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.14 | VIB: NO | ALC: 0.18
[2025-05-13T17:51:28.556069] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.02 | VIB: NO | ALC: 0.02
[2025-05-13T17:51:29.056544] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.19 | VIB: NO | ALC: 0.15
[2025-05-13T17:51:29.556115] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.26m | MAG: 0.11 | VIB: NO | ALC: 0.11
[2025-05-13T17:51:30.056205] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.02 | VIB: YES | ALC: 0.18
[2025-05-13T17:51:30.556173] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.33m | MAG: 0.10 | VIB: NO | ALC: 0.12
[2025-05-13T17:51:31.056071] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.35m | MAG: 0.00 | VIB: NO | ALC: 0.08
[2025-05-13T17:51:31.556103] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.49m | MAG: 0.10 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:32.056070] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.14 | VIB: NO | ALC: 0.20
[2025-05-13T17:51:32.556025] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.12 | VIB: NO | ALC: 0.01
[2025-05-13T17:51:33.056072] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.10 | VIB: NO | ALC: 0.13
[2025-05-13T17:51:33.556006] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.18
[2025-05-13T17:51:34.056187] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.00 | VIB: NO | ALC: 0.12
[2025-05-13T17:51:34.556103] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.48m | MAG: -0.06 | VIB: NO | ALC: 0.04
[2025-05-13T17:51:35.056086] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.01
[2025-05-13T17:51:35.556120] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.15 | VIB: NO | ALC: 0.01
[2025-05-13T17:51:36.056123] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.18 | VIB: NO | ALC: 0.12
[2025-05-13T17:51:36.556156] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.02 | VIB: NO | ALC: 0.11
[2025-05-13T17:51:37.056136] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.15 | VIB: NO | ALC: 0.13
[2025-05-13T17:51:37.556072] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.05 | VIB: YES | ALC: 0.19
[2025-05-13T17:51:38.056167] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.06 | VIB: NO | ALC: 0.04
[2025-05-13T17:51:38.556285] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.40m | MAG: -0.07 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:39.056137] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.08 | VIB: NO | ALC: 0.17
[2025-05-13T17:51:39.556245] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.10 | VIB: NO | ALC: 0.18
[2025-05-13T17:51:40.057009] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T17:51:40.556088] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.12 | VIB: NO | ALC: 0.08
[2025-05-13T17:51:41.055980] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.14 | VIB: NO | ALC: 0.06
[2025-05-13T17:51:41.556110] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.21m | MAG: 0.02 | VIB: NO | ALC: 0.16
[2025-05-13T17:51:42.056179] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.20m | MAG: 0.01 | VIB: NO | ALC: 0.18
[2025-05-13T17:51:42.556036] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.04 | VIB: NO | ALC: 0.08
[2025-05-13T17:51:43.056012] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.09 | VIB: NO | ALC: 0.05
[2025-05-13T17:51:43.556029] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: NO | ALC: 0.16
[2025-05-13T17:51:44.056040] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.14 | VIB: YES | ALC: 0.05
[2025-05-13T17:51:44.556109] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.15 | VIB: NO | ALC: 0.19
[2025-05-13T17:51:45.056042] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.15 | VIB: NO | ALC: 0.11
[2025-05-13T17:51:45.556020] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.05 | VIB: NO | ALC: 0.03
[2025-05-13T17:51:46.056018] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.00 | VIB: NO | ALC: 0.14
[2025-05-13T17:51:46.556048] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.00 | VIB: NO | ALC: 0.15
[2025-05-13T17:51:47.056048] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.03 | VIB: NO | ALC: 0.19
[2025-05-13T17:51:47.556053] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.10 | VIB: NO | ALC: 0.02
[2025-05-13T17:51:48.055973] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.17 | VIB: NO | ALC: 0.19
[2025-05-13T17:51:48.556132] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.28m | MAG: -0.19 | VIB: NO | ALC: 0.04
[2025-05-13T17:51:49.056011] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.25m | MAG: -0.16 | VIB: NO | ALC: 0.01
[2025-05-13T17:51:49.556124] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.00 | VIB: NO | ALC: 0.01
[2025-05-13T17:51:50.056061] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.13 | VIB: NO | ALC: 0.18
[2025-05-13T17:51:50.556049] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.04 | VIB: NO | ALC: 0.08
[2025-05-13T17:51:51.056026] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.16
[2025-05-13T17:51:51.556054] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: -0.02 | VIB: NO | ALC: 0.15
[2025-05-13T17:51:52.056433] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.07 | VIB: NO | ALC: 0.12
[2025-05-13T17:51:52.556085] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.29m | MAG: 0.04 | VIB: NO | ALC: 0.14
[2025-05-13T17:51:53.056023] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.06 | VIB: NO | ALC: 0.17
[2025-05-13T17:51:53.556057] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.02 | VIB: NO | ALC: 0.17
[2025-05-13T17:51:54.056068] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.08
[2025-05-13T17:51:54.556181] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.08 | VIB: NO | ALC: 0.04
[2025-05-13T17:51:55.056117] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.06 | VIB: NO | ALC: 0.11
[2025-05-13T17:51:55.556102] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.04 | VIB: NO | ALC: 0.11
[2025-05-13T17:51:56.056036] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.07 | VIB: NO | ALC: 0.10
[2025-05-13T17:51:56.556368] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.07 | VIB: NO | ALC: 0.16
[2025-05-13T17:51:57.056045] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.15 | VIB: NO | ALC: 0.02
[2025-05-13T17:51:57.556376] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.04 | VIB: NO | ALC: 0.07
[2025-05-13T17:51:58.056010] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.17 | VIB: NO | ALC: 0.00
[2025-05-13T17:51:58.556072] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.16 | VIB: NO | ALC: 0.06
[2025-05-13T17:51:59.056094] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.19 | VIB: NO | ALC: 0.05
[2025-05-13T17:51:59.555993] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.07 | VIB: NO | ALC: 0.15
[2025-05-13T17:52:00.056295] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.16
[2025-05-13T17:52:00.556083] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.08 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:01.056066] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.10 | VIB: NO | ALC: 0.06
[2025-05-13T17:52:01.556017] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.43m | MAG: -0.07 | VIB: YES | ALC: 0.13
[2025-05-13T17:52:02.055980] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.06 | VIB: YES | ALC: 0.00
[2025-05-13T17:52:02.556080] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.49m | MAG: -0.05 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:03.055979] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.11 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:03.556084] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.14 | VIB: NO | ALC: 0.15
[2025-05-13T17:52:04.056105] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.14 | VIB: NO | ALC: 0.05
[2025-05-13T17:52:04.556023] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.05 | VIB: NO | ALC: 0.14
[2025-05-13T17:52:05.056022] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.16 | VIB: NO | ALC: 0.12
[2025-05-13T17:52:05.556216] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.15 | VIB: NO | ALC: 0.16
[2025-05-13T17:52:06.056116] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.12 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:06.556026] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.03 | VIB: NO | ALC: 0.16
[2025-05-13T17:52:07.056068] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.13 | VIB: YES | ALC: 0.03
[2025-05-13T17:52:07.556007] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.08 | VIB: NO | ALC: 0.12
[2025-05-13T17:52:08.056020] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.14 | VIB: NO | ALC: 0.11
[2025-05-13T17:52:08.556094] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.20 | VIB: NO | ALC: 0.02
[2025-05-13T17:52:09.056107] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.14 | VIB: NO | ALC: 0.04
[2025-05-13T17:52:09.556057] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.48m | MAG: -0.10 | VIB: NO | ALC: 0.04
[2025-05-13T17:52:10.056188] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.14 | VIB: NO | ALC: 0.14
[2025-05-13T17:52:10.556042] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.14 | VIB: NO | ALC: 0.06
[2025-05-13T17:52:11.056145] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: YES | ALC: 0.05
[2025-05-13T17:52:11.556074] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.14 | VIB: NO | ALC: 0.19
[2025-05-13T17:52:12.056031] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.13 | VIB: NO | ALC: 0.01
[2025-05-13T17:52:12.556606] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.11 | VIB: NO | ALC: 0.15
[2025-05-13T17:52:13.056083] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.29m | MAG: -0.06 | VIB: YES | ALC: 0.14
[2025-05-13T17:52:13.556052] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.18
[2025-05-13T17:52:14.056172] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.07 | VIB: NO | ALC: 0.13
[2025-05-13T17:52:14.556108] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.16 | VIB: NO | ALC: 0.19
[2025-05-13T17:52:15.056068] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.15 | VIB: NO | ALC: 0.06
[2025-05-13T17:52:15.556180] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.04 | VIB: YES | ALC: 0.00
[2025-05-13T17:52:16.056036] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.18 | VIB: NO | ALC: 0.03
[2025-05-13T17:52:16.556008] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.07 | VIB: NO | ALC: 0.11
[2025-05-13T17:52:17.055980] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.00 | VIB: NO | ALC: 0.14
[2025-05-13T17:52:17.556021] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: NO | ALC: 0.01
[2025-05-13T17:52:18.056049] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.03 | VIB: YES | ALC: 0.04
[2025-05-13T17:52:18.556029] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.34m | MAG: 0.14 | VIB: NO | ALC: 0.19
[2025-05-13T17:52:19.056014] POS: (6.22, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.36m | MAG: 0.05 | VIB: NO | ALC: 0.07
