RoboCar Sensor Log
Started at: 2025-05-13T12:55:35.546945
================================================================================
[2025-05-13T12:55:36.047224] POS: (0.07, 0.00, 2.9°) | VEL: linear=0.00, angular=0.50 | US: 0.97m | MAG: 0.01 | VIB: NO | ALC: 0.01
[2025-05-13T12:56:52.547106] POS: (-1.22, 7.92, 191.8°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.02 | VIB: NO | ALC: 0.13
[2025-05-13T12:56:53.047213] POS: (-1.30, 7.90, 194.6°) | VEL: linear=0.00, angular=0.50 | US: 1.02m | MAG: 0.15 | VIB: NO | ALC: 0.06
[2025-05-13T12:56:53.547226] POS: (-1.37, 7.88, 197.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.06 | VIB: NO | ALC: 0.14
[2025-05-13T12:56:54.047154] POS: (-1.45, 7.85, 200.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.15 | VIB: NO | ALC: 0.09
[2025-05-13T12:56:54.547175] POS: (-1.54, 7.82, 200.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.18 | VIB: NO | ALC: 0.13
[2025-05-13T12:56:55.047092] POS: (-1.64, 7.78, 200.4°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.18 | VIB: NO | ALC: 0.15
[2025-05-13T12:56:55.547222] POS: (-1.73, 7.75, 200.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.17 | VIB: NO | ALC: 0.12
[2025-05-13T12:56:56.047228] POS: (-1.82, 7.71, 200.4°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.19 | VIB: NO | ALC: 0.08
[2025-05-13T12:56:56.547234] POS: (-1.90, 7.68, 203.2°) | VEL: linear=0.20, angular=0.00 | US: 0.38m | MAG: 0.19 | VIB: NO | ALC: 0.10
[2025-05-13T12:56:57.047094] POS: (-1.99, 7.64, 203.2°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.00 | VIB: NO | ALC: 0.11
[2025-05-13T12:56:57.547256] POS: (-2.06, 7.61, 206.1°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.04 | VIB: NO | ALC: 0.18
[2025-05-13T12:56:58.047157] POS: (-2.13, 7.57, 209.0°) | VEL: linear=0.20, angular=0.00 | US: 0.45m | MAG: 0.02 | VIB: NO | ALC: 0.02
[2025-05-13T12:56:58.547185] POS: (-2.20, 7.53, 211.8°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.02 | VIB: NO | ALC: 0.15
[2025-05-13T12:56:59.047156] POS: (-2.29, 7.48, 211.8°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.11 | VIB: NO | ALC: 0.15
[2025-05-13T12:56:59.547085] POS: (-2.37, 7.43, 211.8°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.16 | VIB: NO | ALC: 0.18
[2025-05-13T12:57:00.047126] POS: (-2.44, 7.38, 214.7°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.04 | VIB: NO | ALC: 0.18
[2025-05-13T12:57:00.547276] POS: (-2.52, 7.33, 214.7°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.14
[2025-05-13T12:57:01.047199] POS: (-2.60, 7.27, 214.7°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: -0.09 | VIB: NO | ALC: 0.01
[2025-05-13T12:57:01.547062] POS: (-2.67, 7.22, 217.5°) | VEL: linear=0.00, angular=0.50 | US: 0.99m | MAG: 0.16 | VIB: NO | ALC: 0.06
[2025-05-13T12:57:02.047127] POS: (-2.73, 7.17, 220.4°) | VEL: linear=0.20, angular=0.00 | US: 0.22m | MAG: 0.01 | VIB: NO | ALC: 0.05
[2025-05-13T12:57:02.547095] POS: (-2.79, 7.12, 223.3°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: NO | ALC: 0.18
[2025-05-13T12:57:03.047092] POS: (-2.86, 7.05, 223.3°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.02 | VIB: NO | ALC: 0.19
[2025-05-13T12:57:03.547087] POS: (-2.92, 6.99, 226.1°) | VEL: linear=0.00, angular=0.50 | US: 0.98m | MAG: 0.08 | VIB: NO | ALC: 0.14
[2025-05-13T12:57:04.047040] POS: (-2.99, 6.92, 226.1°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.13 | VIB: NO | ALC: 0.11
[2025-05-13T12:57:04.547086] POS: (-3.06, 6.85, 226.1°) | VEL: linear=0.20, angular=0.00 | US: 0.35m | MAG: 0.15 | VIB: NO | ALC: 0.06
[2025-05-13T12:57:05.047077] POS: (-3.11, 6.79, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: 0.01 | VIB: NO | ALC: 0.01
[2025-05-13T12:57:05.547241] POS: (-3.18, 6.71, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.15 | VIB: NO | ALC: 0.18
[2025-05-13T12:57:06.047239] POS: (-3.24, 6.64, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.17 | VIB: NO | ALC: 0.18
[2025-05-13T12:57:06.547237] POS: (-3.31, 6.56, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.18 | VIB: NO | ALC: 0.18
[2025-05-13T12:57:07.047233] POS: (-3.37, 6.49, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 0.35m | MAG: -0.02 | VIB: NO | ALC: 0.04
[2025-05-13T12:57:07.547110] POS: (-3.44, 6.41, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.16
[2025-05-13T12:57:08.047095] POS: (-3.51, 6.34, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.01
[2025-05-13T12:57:08.547056] POS: (-3.57, 6.26, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: NO | ALC: 0.16
[2025-05-13T12:57:09.047273] POS: (-3.64, 6.19, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.20
[2025-05-13T12:57:09.547208] POS: (-3.70, 6.11, 229.0°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.01 | VIB: NO | ALC: 0.12
[2025-05-13T12:57:10.047238] POS: (-3.76, 6.05, 231.9°) | VEL: linear=0.00, angular=0.50 | US: 0.97m | MAG: 0.12 | VIB: NO | ALC: 0.17
[2025-05-13T12:57:10.547106] POS: (-3.80, 5.99, 234.7°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.13 | VIB: NO | ALC: 0.13
[2025-05-13T12:57:11.047219] POS: (-3.86, 5.91, 234.7°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.05
[2025-05-13T12:57:11.547163] POS: (-3.91, 5.84, 237.6°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.04 | VIB: YES | ALC: 0.07
[2025-05-13T12:57:12.047292] POS: (-3.96, 5.75, 237.6°) | VEL: linear=0.20, angular=0.00 | US: 0.50m | MAG: -0.09 | VIB: NO | ALC: 0.18
[2025-05-13T12:57:12.547064] POS: (-4.01, 5.67, 237.6°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.13 | VIB: NO | ALC: 0.08
[2025-05-13T12:57:13.047225] POS: (-4.07, 5.59, 237.6°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.13 | VIB: YES | ALC: 0.12
[2025-05-13T12:57:13.547156] POS: (-4.11, 5.52, 240.5°) | VEL: linear=0.00, angular=0.50 | US: 0.38m | MAG: -0.00 | VIB: NO | ALC: 0.16
[2025-05-13T12:57:14.047105] POS: (-4.16, 5.43, 240.5°) | VEL: linear=0.20, angular=0.00 | US: 0.46m | MAG: -0.18 | VIB: NO | ALC: 0.02
[2025-05-13T12:57:14.547242] POS: (-4.21, 5.34, 240.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.12 | VIB: NO | ALC: 0.10
[2025-05-13T12:57:15.047144] POS: (-4.25, 5.27, 243.3°) | VEL: linear=0.20, angular=0.00 | US: 0.29m | MAG: -0.01 | VIB: NO | ALC: 0.16
[2025-05-13T12:57:15.547169] POS: (-4.28, 5.20, 246.2°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.11 | VIB: NO | ALC: 0.06
[2025-05-13T12:57:16.047200] POS: (-4.32, 5.11, 246.2°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.12 | VIB: NO | ALC: 0.13
[2025-05-13T12:57:16.547111] POS: (-4.35, 5.03, 249.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.08 | VIB: NO | ALC: 0.08
[2025-05-13T12:57:17.047330] POS: (-4.38, 4.94, 249.1°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: -0.05 | VIB: NO | ALC: 0.04
[2025-05-13T12:57:17.547113] POS: (-4.42, 4.85, 249.1°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.01 | VIB: NO | ALC: 0.03
[2025-05-13T12:57:18.047267] POS: (-4.44, 4.77, 252.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T12:57:18.547076] POS: (-4.48, 4.68, 252.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.12 | VIB: NO | ALC: 0.13
[2025-05-13T12:57:19.047228] POS: (-4.51, 4.58, 252.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.17 | VIB: NO | ALC: 0.19
