RoboCar Sensor Log
Started at: 2025-05-13T17:47:59.536396
================================================================================
[2025-05-13T17:48:00.036562] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.01 | VIB: NO | ALC: 0.01
[2025-05-13T17:49:16.536495] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.19 | VIB: NO | ALC: 0.14
[2025-05-13T17:49:17.036737] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: -0.12 | VIB: NO | ALC: 0.19
[2025-05-13T17:49:17.536709] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.20 | VIB: YES | ALC: 0.08
[2025-05-13T17:49:18.036524] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.02 | VIB: NO | ALC: 0.09
[2025-05-13T17:49:18.536540] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T17:49:19.036738] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: -0.07 | VIB: NO | ALC: 0.17
[2025-05-13T17:49:19.536598] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.03 | VIB: NO | ALC: 0.15
[2025-05-13T17:49:20.036534] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.25m | MAG: 0.01 | VIB: NO | ALC: 0.04
[2025-05-13T17:49:20.536523] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.19 | VIB: YES | ALC: 0.01
[2025-05-13T17:49:21.036499] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.46m | MAG: -0.12 | VIB: NO | ALC: 0.03
[2025-05-13T17:49:21.537082] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.07 | VIB: NO | ALC: 0.03
[2025-05-13T17:49:22.036540] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.01 | VIB: NO | ALC: 0.16
[2025-05-13T17:49:22.536526] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.24m | MAG: -0.09 | VIB: NO | ALC: 0.15
[2025-05-13T17:49:23.036557] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.25m | MAG: -0.05 | VIB: NO | ALC: 0.11
[2025-05-13T17:49:23.536668] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.13
[2025-05-13T17:49:24.036746] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.24m | MAG: -0.13 | VIB: NO | ALC: 0.10
[2025-05-13T17:49:24.536575] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.11 | VIB: NO | ALC: 0.15
[2025-05-13T17:49:25.036532] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.09 | VIB: NO | ALC: 0.11
[2025-05-13T17:49:25.536693] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.02 | VIB: NO | ALC: 0.12
[2025-05-13T17:49:26.036497] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.12 | VIB: NO | ALC: 0.03
[2025-05-13T17:49:26.536704] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.16 | VIB: NO | ALC: 0.13
[2025-05-13T17:49:27.036559] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.16 | VIB: NO | ALC: 0.08
[2025-05-13T17:49:27.536504] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.41m | MAG: -0.16 | VIB: YES | ALC: 0.18
[2025-05-13T17:49:28.036722] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.05 | VIB: NO | ALC: 0.15
[2025-05-13T17:49:28.536541] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: NO | ALC: 0.12
[2025-05-13T17:49:29.036537] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.25m | MAG: -0.08 | VIB: NO | ALC: 0.15
[2025-05-13T17:49:29.536580] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.35m | MAG: -0.19 | VIB: NO | ALC: 0.13
[2025-05-13T17:49:30.036854] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.00 | VIB: NO | ALC: 0.04
[2025-05-13T17:49:30.536553] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.14 | VIB: NO | ALC: 0.11
[2025-05-13T17:49:31.036647] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.08 | VIB: NO | ALC: 0.13
[2025-05-13T17:49:31.536591] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.30m | MAG: 0.04 | VIB: NO | ALC: 0.05
[2025-05-13T17:49:32.036737] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.04 | VIB: NO | ALC: 0.10
[2025-05-13T17:49:32.536896] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: NO | ALC: 0.16
[2025-05-13T17:49:33.036715] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.15 | VIB: NO | ALC: 0.10
[2025-05-13T17:49:33.536557] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.43m | MAG: 0.16 | VIB: NO | ALC: 0.06
[2025-05-13T17:49:34.036688] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T17:49:34.536492] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.19 | VIB: NO | ALC: 0.17
[2025-05-13T17:49:35.036588] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.13 | VIB: NO | ALC: 0.08
[2025-05-13T17:49:35.536515] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.03 | VIB: NO | ALC: 0.13
[2025-05-13T17:49:36.036555] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.18 | VIB: NO | ALC: 0.12
[2025-05-13T17:49:36.536815] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.10
[2025-05-13T17:49:37.036559] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.06 | VIB: NO | ALC: 0.13
[2025-05-13T17:49:37.536641] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: NO | ALC: 0.18
[2025-05-13T17:49:38.036758] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.29m | MAG: -0.19 | VIB: NO | ALC: 0.08
[2025-05-13T17:49:38.536658] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.03 | VIB: NO | ALC: 0.01
[2025-05-13T17:49:39.036563] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.07 | VIB: NO | ALC: 0.12
[2025-05-13T17:49:39.536524] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: -0.04 | VIB: NO | ALC: 0.10
[2025-05-13T17:49:40.036570] POS: (34.20, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: NO | ALC: 0.10
