RoboCar Sensor Log
Started at: 2025-05-13T14:24:14.157028
================================================================================
[2025-05-13T14:24:14.657201] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.02 | VIB: NO | ALC: 0.14
[2025-05-13T14:25:31.157196] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.10 | VIB: NO | ALC: 0.05
[2025-05-13T14:25:31.657182] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.11 | VIB: NO | ALC: 0.01
[2025-05-13T14:25:32.157163] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.20 | VIB: YES | ALC: 0.11
[2025-05-13T14:25:32.657201] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.10 | VIB: NO | ALC: 0.19
[2025-05-13T14:25:33.157242] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: -0.02 | VIB: NO | ALC: 0.10
[2025-05-13T14:25:33.657236] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.20m | MAG: 0.06 | VIB: NO | ALC: 0.10
[2025-05-13T14:25:34.157190] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.05 | VIB: NO | ALC: 0.12
[2025-05-13T14:25:34.657167] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.02 | VIB: NO | ALC: 0.08
[2025-05-13T14:25:35.157212] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.24m | MAG: 0.05 | VIB: NO | ALC: 0.07
[2025-05-13T14:25:35.657177] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.14 | VIB: NO | ALC: 0.15
[2025-05-13T14:25:36.157250] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: -0.08 | VIB: YES | ALC: 0.00
[2025-05-13T14:25:36.657225] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.12 | VIB: NO | ALC: 0.18
[2025-05-13T14:25:37.157196] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.14 | VIB: YES | ALC: 0.19
[2025-05-13T14:25:37.657205] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.40m | MAG: 0.15 | VIB: NO | ALC: 0.04
[2025-05-13T14:25:38.157218] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.01
[2025-05-13T14:25:38.657168] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.01 | VIB: NO | ALC: 0.19
[2025-05-13T14:25:39.157214] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.01
[2025-05-13T14:25:39.657209] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.06 | VIB: NO | ALC: 0.03
[2025-05-13T14:25:40.157254] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.04 | VIB: NO | ALC: 0.07
[2025-05-13T14:25:40.657197] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.02 | VIB: NO | ALC: 0.00
[2025-05-13T14:25:41.157241] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.10 | VIB: NO | ALC: 0.07
[2025-05-13T14:25:41.657255] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.14 | VIB: NO | ALC: 0.02
[2025-05-13T14:25:42.157254] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.11 | VIB: NO | ALC: 0.03
[2025-05-13T14:25:42.657300] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.02
[2025-05-13T14:25:43.157271] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.19 | VIB: NO | ALC: 0.14
[2025-05-13T14:25:43.657221] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: NO | ALC: 0.09
[2025-05-13T14:25:44.157244] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.06 | VIB: NO | ALC: 0.07
[2025-05-13T14:25:44.657277] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.14 | VIB: NO | ALC: 0.03
[2025-05-13T14:25:45.157187] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.06 | VIB: NO | ALC: 0.16
[2025-05-13T14:25:45.657309] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.08 | VIB: NO | ALC: 0.04
[2025-05-13T14:25:46.157251] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.10 | VIB: NO | ALC: 0.11
[2025-05-13T14:25:46.657206] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.05 | VIB: NO | ALC: 0.10
[2025-05-13T14:25:47.157340] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.11 | VIB: NO | ALC: 0.00
[2025-05-13T14:25:47.657271] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.11
[2025-05-13T14:25:48.157278] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.37m | MAG: -0.11 | VIB: NO | ALC: 0.08
[2025-05-13T14:25:48.657306] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.09 | VIB: NO | ALC: 0.15
[2025-05-13T14:25:49.157253] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.20 | VIB: NO | ALC: 0.10
[2025-05-13T14:25:49.657212] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.05 | VIB: NO | ALC: 0.06
[2025-05-13T14:25:50.157246] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.30m | MAG: 0.04 | VIB: NO | ALC: 0.08
[2025-05-13T14:25:50.657278] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: -0.15 | VIB: NO | ALC: 0.18
[2025-05-13T14:25:51.157307] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.10 | VIB: NO | ALC: 0.06
[2025-05-13T14:25:51.657314] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.00 | VIB: NO | ALC: 0.16
[2025-05-13T14:25:52.157291] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: 0.14 | VIB: NO | ALC: 0.11
[2025-05-13T14:25:52.657391] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.03 | VIB: NO | ALC: 0.10
[2025-05-13T14:25:53.157301] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.12 | VIB: NO | ALC: 0.15
[2025-05-13T14:25:53.657294] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: -0.02 | VIB: NO | ALC: 0.17
[2025-05-13T14:25:54.157304] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.11 | VIB: NO | ALC: 0.13
[2025-05-13T14:25:54.657327] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.18 | VIB: NO | ALC: 0.15
[2025-05-13T14:25:55.157241] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: YES | ALC: 0.08
[2025-05-13T14:25:55.657240] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.19 | VIB: NO | ALC: 0.05
[2025-05-13T14:25:56.157232] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.06 | VIB: NO | ALC: 0.02
[2025-05-13T14:25:56.657233] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.28m | MAG: 0.03 | VIB: NO | ALC: 0.17
[2025-05-13T14:25:57.157236] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.34m | MAG: 0.12 | VIB: NO | ALC: 0.09
[2025-05-13T14:25:57.657261] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.08 | VIB: NO | ALC: 0.19
[2025-05-13T14:25:58.157203] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T14:25:58.657242] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.07 | VIB: NO | ALC: 0.09
[2025-05-13T14:25:59.157195] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.04 | VIB: NO | ALC: 0.01
[2025-05-13T14:25:59.657202] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:00.157202] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.13 | VIB: NO | ALC: 0.12
[2025-05-13T14:26:00.657238] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.18 | VIB: NO | ALC: 0.08
[2025-05-13T14:26:01.157238] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.13 | VIB: NO | ALC: 0.02
[2025-05-13T14:26:01.657228] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.10 | VIB: NO | ALC: 0.07
[2025-05-13T14:26:02.157463] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: 0.12 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:02.657225] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: -0.18 | VIB: YES | ALC: 0.10
[2025-05-13T14:26:03.157284] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.26m | MAG: 0.06 | VIB: NO | ALC: 0.05
[2025-05-13T14:26:03.657243] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.48m | MAG: 0.16 | VIB: NO | ALC: 0.20
[2025-05-13T14:26:04.157244] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.15 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:04.657231] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.02 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:05.157226] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: NO | ALC: 0.18
[2025-05-13T14:26:05.657302] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.11 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:06.157312] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.03 | VIB: NO | ALC: 0.10
[2025-05-13T14:26:06.657199] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.00 | VIB: NO | ALC: 0.03
[2025-05-13T14:26:07.157356] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.03 | VIB: NO | ALC: 0.12
[2025-05-13T14:26:07.657348] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.15 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:08.157333] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.14 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:08.657334] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.23m | MAG: 0.10 | VIB: NO | ALC: 0.07
[2025-05-13T14:26:09.157204] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.07 | VIB: NO | ALC: 0.03
[2025-05-13T14:26:09.657258] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.14 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:10.157205] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: 0.06 | VIB: YES | ALC: 0.06
[2025-05-13T14:26:10.657213] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.18
[2025-05-13T14:26:11.157249] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.12 | VIB: NO | ALC: 0.01
[2025-05-13T14:26:11.657205] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.02 | VIB: NO | ALC: 0.12
[2025-05-13T14:26:12.157284] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.14 | VIB: NO | ALC: 0.08
[2025-05-13T14:26:12.657248] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.00 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:13.157283] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.11 | VIB: YES | ALC: 0.13
[2025-05-13T14:26:13.657241] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.13 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:14.157257] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.15 | VIB: YES | ALC: 0.12
[2025-05-13T14:26:14.657201] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.08 | VIB: YES | ALC: 0.16
[2025-05-13T14:26:15.157266] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.04 | VIB: NO | ALC: 0.07
[2025-05-13T14:26:15.657194] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.02 | VIB: NO | ALC: 0.17
[2025-05-13T14:26:16.157318] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.01 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:16.657229] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.15 | VIB: YES | ALC: 0.14
[2025-05-13T14:26:17.157245] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: NO | ALC: 0.02
[2025-05-13T14:26:17.657203] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.02 | VIB: NO | ALC: 0.19
[2025-05-13T14:26:18.157299] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.05 | VIB: YES | ALC: 0.10
[2025-05-13T14:26:18.657258] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: 0.14 | VIB: NO | ALC: 0.06
[2025-05-13T14:26:19.157265] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.20 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:19.657278] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: 0.10 | VIB: NO | ALC: 0.03
[2025-05-13T14:26:20.157317] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.20 | VIB: NO | ALC: 0.03
[2025-05-13T14:26:20.657301] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.18 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:21.157260] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.09 | VIB: NO | ALC: 0.05
[2025-05-13T14:26:21.657262] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.12 | VIB: NO | ALC: 0.02
[2025-05-13T14:26:22.157283] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.12 | VIB: NO | ALC: 0.05
[2025-05-13T14:26:22.657240] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.18 | VIB: NO | ALC: 0.18
[2025-05-13T14:26:23.157280] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.04 | VIB: NO | ALC: 0.03
[2025-05-13T14:26:23.657229] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: YES | ALC: 0.00
[2025-05-13T14:26:24.157235] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: NO | ALC: 0.08
[2025-05-13T14:26:24.657249] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.40m | MAG: -0.14 | VIB: NO | ALC: 0.03
[2025-05-13T14:26:25.157324] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.09 | VIB: NO | ALC: 0.17
[2025-05-13T14:26:25.657213] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.29m | MAG: 0.11 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:26.157258] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.12 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:26.657240] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.04 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:27.157288] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: NO | ALC: 0.03
[2025-05-13T14:26:27.657255] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.14 | VIB: YES | ALC: 0.11
[2025-05-13T14:26:28.157281] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.11 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:28.657236] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.18 | VIB: YES | ALC: 0.08
[2025-05-13T14:26:29.157264] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.46m | MAG: -0.19 | VIB: NO | ALC: 0.17
[2025-05-13T14:26:29.657209] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.15 | VIB: NO | ALC: 0.19
[2025-05-13T14:26:30.157367] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.19 | VIB: NO | ALC: 0.02
[2025-05-13T14:26:30.657312] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.03 | VIB: YES | ALC: 0.14
[2025-05-13T14:26:31.157304] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.06 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:31.657308] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.04 | VIB: NO | ALC: 0.06
[2025-05-13T14:26:32.157312] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.16 | VIB: NO | ALC: 0.00
[2025-05-13T14:26:32.657232] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: 0.17 | VIB: NO | ALC: 0.06
[2025-05-13T14:26:33.157321] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: -0.01 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:33.657257] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T14:26:34.157198] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: NO | ALC: 0.10
[2025-05-13T14:26:34.657287] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.05 | VIB: NO | ALC: 0.12
[2025-05-13T14:26:35.157164] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.19 | VIB: NO | ALC: 0.20
[2025-05-13T14:26:35.657294] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.10 | VIB: NO | ALC: 0.14
[2025-05-13T14:26:36.157267] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.18 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:36.657171] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.03 | VIB: NO | ALC: 0.10
[2025-05-13T14:26:37.157228] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.06 | VIB: NO | ALC: 0.15
[2025-05-13T14:26:37.657232] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.09 | VIB: NO | ALC: 0.08
[2025-05-13T14:26:38.157242] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.15 | VIB: NO | ALC: 0.12
[2025-05-13T14:26:38.657309] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.01 | VIB: NO | ALC: 0.09
[2025-05-13T14:26:39.157212] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.04 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:39.657349] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.08 | VIB: NO | ALC: 0.08
[2025-05-13T14:26:40.157360] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:40.657202] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.06
[2025-05-13T14:26:41.157179] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:41.657170] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: 0.04 | VIB: NO | ALC: 0.16
[2025-05-13T14:26:42.157287] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.14 | VIB: NO | ALC: 0.11
[2025-05-13T14:26:42.657250] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: NO | ALC: 0.11
[2025-05-13T14:26:43.157164] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.13 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:43.657207] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.10 | VIB: NO | ALC: 0.13
[2025-05-13T14:26:44.157232] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: -0.17 | VIB: YES | ALC: 0.01
[2025-05-13T14:26:44.657243] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.20 | VIB: NO | ALC: 0.18
[2025-05-13T14:26:45.157247] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.47m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T14:26:45.657217] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.41m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T14:26:46.157272] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.19 | VIB: NO | ALC: 0.04
[2025-05-13T14:26:46.657479] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.19 | VIB: NO | ALC: 0.02
[2025-05-13T14:26:47.157247] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.08
[2025-05-13T14:26:47.657243] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.09 | VIB: NO | ALC: 0.19
