RoboCar Sensor Log
Started at: 2025-05-13T12:52:19.137691
================================================================================
[2025-05-13T12:52:19.637830] POS: (0.08, 0.00, 2.9°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.18 | VIB: NO | ALC: 0.12
[2025-05-13T12:53:36.137803] POS: (4.27, 10.19, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: -0.00 | VIB: NO | ALC: 0.12
[2025-05-13T12:53:36.637842] POS: (4.19, 10.25, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.05
[2025-05-13T12:53:37.137844] POS: (4.11, 10.31, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.05 | VIB: NO | ALC: 0.14
[2025-05-13T12:53:37.637944] POS: (4.02, 10.36, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.17
[2025-05-13T12:53:38.137848] POS: (3.94, 10.42, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.16 | VIB: NO | ALC: 0.01
[2025-05-13T12:53:38.637922] POS: (3.86, 10.47, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.11 | VIB: NO | ALC: 0.02
[2025-05-13T12:53:39.137837] POS: (3.77, 10.53, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.16 | VIB: NO | ALC: 0.07
[2025-05-13T12:53:39.637851] POS: (3.69, 10.58, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.36m | MAG: -0.09 | VIB: YES | ALC: 0.05
[2025-05-13T12:53:40.137905] POS: (3.61, 10.64, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.10 | VIB: NO | ALC: 0.16
[2025-05-13T12:53:40.637839] POS: (3.53, 10.70, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.43m | MAG: -0.10 | VIB: NO | ALC: 0.20
[2025-05-13T12:53:41.137837] POS: (3.44, 10.75, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.04 | VIB: NO | ALC: 0.00
[2025-05-13T12:53:41.637811] POS: (3.36, 10.81, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.11 | VIB: NO | ALC: 0.00
[2025-05-13T12:53:42.137844] POS: (3.28, 10.86, 146.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.01 | VIB: NO | ALC: 0.08
[2025-05-13T12:53:42.637849] POS: (3.23, 10.90, 151.8°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: NO | ALC: 0.01
[2025-05-13T12:53:43.137823] POS: (3.14, 10.94, 151.8°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.13 | VIB: NO | ALC: 0.01
[2025-05-13T12:53:43.637835] POS: (3.07, 10.98, 154.6°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: -0.01 | VIB: NO | ALC: 0.15
[2025-05-13T12:53:44.137824] POS: (2.98, 11.02, 154.6°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.09 | VIB: YES | ALC: 0.12
[2025-05-13T12:53:44.637850] POS: (2.90, 11.06, 157.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.14 | VIB: NO | ALC: 0.10
[2025-05-13T12:53:45.137869] POS: (2.81, 11.09, 157.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: YES | ALC: 0.07
[2025-05-13T12:53:45.637792] POS: (2.74, 11.12, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.34m | MAG: -0.12 | VIB: NO | ALC: 0.04
[2025-05-13T12:53:46.137848] POS: (2.64, 11.15, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.05 | VIB: YES | ALC: 0.15
[2025-05-13T12:53:46.637846] POS: (2.55, 11.19, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.06 | VIB: NO | ALC: 0.11
[2025-05-13T12:53:47.137807] POS: (2.45, 11.22, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.45m | MAG: 0.10 | VIB: NO | ALC: 0.18
[2025-05-13T12:53:47.638080] POS: (2.36, 11.26, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.04
[2025-05-13T12:53:48.137923] POS: (2.27, 11.29, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: -0.13 | VIB: NO | ALC: 0.04
[2025-05-13T12:53:48.637828] POS: (2.17, 11.32, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.03 | VIB: NO | ALC: 0.13
[2025-05-13T12:53:49.137805] POS: (2.08, 11.36, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.04 | VIB: NO | ALC: 0.16
[2025-05-13T12:53:49.637843] POS: (1.98, 11.39, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.07 | VIB: NO | ALC: 0.10
[2025-05-13T12:53:50.137797] POS: (1.89, 11.42, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.11 | VIB: NO | ALC: 0.09
[2025-05-13T12:53:50.637878] POS: (1.79, 11.46, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.44m | MAG: -0.15 | VIB: NO | ALC: 0.08
[2025-05-13T12:53:51.137831] POS: (1.70, 11.49, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.14 | VIB: YES | ALC: 0.19
[2025-05-13T12:53:51.637835] POS: (1.61, 11.52, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.07 | VIB: NO | ALC: 0.11
[2025-05-13T12:53:52.137875] POS: (1.51, 11.56, 160.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.06 | VIB: NO | ALC: 0.01
[2025-05-13T12:53:52.637841] POS: (1.44, 11.58, 163.2°) | VEL: linear=0.00, angular=0.50 | US: 0.29m | MAG: -0.12 | VIB: NO | ALC: 0.13
[2025-05-13T12:53:53.137919] POS: (1.34, 11.61, 163.2°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.03 | VIB: NO | ALC: 0.02
[2025-05-13T12:53:53.637806] POS: (1.24, 11.64, 163.2°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.19 | VIB: NO | ALC: 0.08
[2025-05-13T12:53:54.137863] POS: (1.17, 11.67, 166.1°) | VEL: linear=0.00, angular=0.50 | US: 0.29m | MAG: -0.16 | VIB: YES | ALC: 0.17
[2025-05-13T12:53:54.637826] POS: (1.07, 11.69, 166.1°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.13 | VIB: NO | ALC: 0.00
[2025-05-13T12:53:55.137879] POS: (0.97, 11.71, 166.1°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: YES | ALC: 0.15
[2025-05-13T12:53:55.637856] POS: (0.90, 11.73, 169.0°) | VEL: linear=0.00, angular=0.50 | US: 0.23m | MAG: 0.15 | VIB: NO | ALC: 0.04
[2025-05-13T12:53:56.137876] POS: (0.80, 11.75, 169.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.20 | VIB: YES | ALC: 0.13
[2025-05-13T12:53:56.637828] POS: (0.70, 11.77, 169.0°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.01 | VIB: NO | ALC: 0.04
[2025-05-13T12:53:57.137818] POS: (0.66, 11.78, 177.6°) | VEL: linear=0.00, angular=0.50 | US: 0.25m | MAG: 0.16 | VIB: NO | ALC: 0.18
[2025-05-13T12:53:57.637918] POS: (0.56, 11.78, 177.6°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.04
[2025-05-13T12:53:58.137867] POS: (0.46, 11.79, 177.6°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.01 | VIB: NO | ALC: 0.13
[2025-05-13T12:53:58.637864] POS: (0.38, 11.79, 180.4°) | VEL: linear=0.00, angular=0.50 | US: 0.21m | MAG: -0.15 | VIB: NO | ALC: 0.06
[2025-05-13T12:53:59.137828] POS: (0.28, 11.79, 180.4°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.00 | VIB: NO | ALC: 0.14
[2025-05-13T12:53:59.637885] POS: (0.18, 11.79, 180.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.09 | VIB: NO | ALC: 0.13
[2025-05-13T12:54:00.137989] POS: (0.08, 11.79, 180.4°) | VEL: linear=0.20, angular=0.00 | US: 0.42m | MAG: 0.05 | VIB: NO | ALC: 0.11
[2025-05-13T12:54:00.637940] POS: (0.00, 11.78, 183.3°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.09 | VIB: NO | ALC: 0.02
[2025-05-13T12:54:01.137859] POS: (-0.10, 11.78, 183.3°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.02 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:01.637890] POS: (-0.18, 11.77, 186.1°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.08 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:02.137913] POS: (-0.28, 11.76, 186.1°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.16 | VIB: NO | ALC: 0.00
[2025-05-13T12:54:02.637912] POS: (-0.38, 11.75, 186.1°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: YES | ALC: 0.01
[2025-05-13T12:54:03.137895] POS: (-0.48, 11.74, 186.1°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.07 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:03.637915] POS: (-0.58, 11.73, 186.1°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.07
[2025-05-13T12:54:04.137843] POS: (-0.68, 11.72, 186.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.10 | VIB: YES | ALC: 0.02
[2025-05-13T12:54:04.637862] POS: (-0.75, 11.70, 189.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.05 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:05.137895] POS: (-0.85, 11.69, 189.0°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: 0.12 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:05.637913] POS: (-0.95, 11.67, 189.0°) | VEL: linear=0.20, angular=0.00 | US: 0.34m | MAG: -0.15 | VIB: NO | ALC: 0.01
[2025-05-13T12:54:06.137884] POS: (-1.05, 11.66, 189.0°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.01 | VIB: NO | ALC: 0.15
[2025-05-13T12:54:06.637874] POS: (-1.13, 11.64, 191.9°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.16 | VIB: NO | ALC: 0.08
[2025-05-13T12:54:07.137898] POS: (-1.21, 11.62, 194.8°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.05
[2025-05-13T12:54:07.637869] POS: (-1.30, 11.60, 194.8°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.20 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:08.137812] POS: (-1.40, 11.57, 194.8°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.10 | VIB: YES | ALC: 0.15
[2025-05-13T12:54:08.637854] POS: (-1.48, 11.55, 197.6°) | VEL: linear=0.20, angular=0.00 | US: 0.44m | MAG: -0.07 | VIB: NO | ALC: 0.00
[2025-05-13T12:54:09.137863] POS: (-1.57, 11.52, 197.6°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:09.637835] POS: (-1.65, 11.49, 200.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.03 | VIB: NO | ALC: 0.18
[2025-05-13T12:54:10.137848] POS: (-1.72, 11.47, 203.4°) | VEL: linear=0.00, angular=0.50 | US: 0.28m | MAG: 0.03 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:10.637916] POS: (-1.81, 11.43, 203.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:11.137862] POS: (-1.91, 11.39, 203.4°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.03 | VIB: YES | ALC: 0.03
[2025-05-13T12:54:11.638159] POS: (-2.00, 11.35, 203.4°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.20 | VIB: NO | ALC: 0.05
[2025-05-13T12:54:12.137931] POS: (-2.09, 11.31, 203.4°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:12.637793] POS: (-2.18, 11.27, 203.4°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.14 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:13.137861] POS: (-2.25, 11.23, 206.2°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.12 | VIB: NO | ALC: 0.18
[2025-05-13T12:54:13.637914] POS: (-2.34, 11.19, 206.2°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:14.137833] POS: (-2.43, 11.15, 206.2°) | VEL: linear=0.20, angular=0.00 | US: 0.33m | MAG: -0.13 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:14.637916] POS: (-2.50, 11.11, 209.1°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.07 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:15.137876] POS: (-2.59, 11.06, 209.1°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.20 | VIB: NO | ALC: 0.01
[2025-05-13T12:54:15.637872] POS: (-2.68, 11.01, 209.1°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.05
[2025-05-13T12:54:16.137871] POS: (-2.77, 10.96, 209.1°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.03 | VIB: NO | ALC: 0.05
[2025-05-13T12:54:16.637836] POS: (-2.84, 10.92, 211.9°) | VEL: linear=0.00, angular=0.50 | US: 0.27m | MAG: 0.19 | VIB: NO | ALC: 0.18
[2025-05-13T12:54:17.137853] POS: (-2.90, 10.88, 214.8°) | VEL: linear=0.00, angular=0.50 | US: 0.21m | MAG: -0.11 | VIB: NO | ALC: 0.13
[2025-05-13T12:54:17.637883] POS: (-2.99, 10.82, 214.8°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.05 | VIB: NO | ALC: 0.03
[2025-05-13T12:54:18.137892] POS: (-3.07, 10.77, 214.8°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.07 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:18.637924] POS: (-3.15, 10.71, 214.8°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.09 | VIB: NO | ALC: 0.03
[2025-05-13T12:54:19.137954] POS: (-3.23, 10.65, 214.8°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.04 | VIB: NO | ALC: 0.01
[2025-05-13T12:54:19.637907] POS: (-3.32, 10.60, 214.8°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: -0.02 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:20.137805] POS: (-3.40, 10.54, 214.8°) | VEL: linear=0.20, angular=0.00 | US: 0.38m | MAG: 0.05 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:20.637927] POS: (-3.48, 10.48, 214.8°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: NO | ALC: 0.09
[2025-05-13T12:54:21.137840] POS: (-3.53, 10.45, 220.5°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: 0.07 | VIB: NO | ALC: 0.18
[2025-05-13T12:54:21.637894] POS: (-3.60, 10.38, 220.5°) | VEL: linear=0.20, angular=0.00 | US: 0.42m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T12:54:22.137859] POS: (-3.68, 10.32, 220.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.09 | VIB: NO | ALC: 0.05
[2025-05-13T12:54:22.638000] POS: (-3.76, 10.25, 220.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.16 | VIB: NO | ALC: 0.12
[2025-05-13T12:54:23.137920] POS: (-3.83, 10.19, 220.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.17 | VIB: YES | ALC: 0.16
[2025-05-13T12:54:23.637862] POS: (-3.89, 10.13, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.12 | VIB: NO | ALC: 0.15
[2025-05-13T12:54:24.137924] POS: (-3.96, 10.06, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.19 | VIB: YES | ALC: 0.06
[2025-05-13T12:54:24.637845] POS: (-4.03, 9.99, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.14 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:25.137808] POS: (-4.11, 9.93, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.16 | VIB: NO | ALC: 0.07
[2025-05-13T12:54:25.637893] POS: (-4.18, 9.86, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.03 | VIB: NO | ALC: 0.19
[2025-05-13T12:54:26.137905] POS: (-4.25, 9.79, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.07 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:26.637841] POS: (-4.33, 9.72, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.03 | VIB: YES | ALC: 0.16
[2025-05-13T12:54:27.137800] POS: (-4.40, 9.65, 223.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.11 | VIB: NO | ALC: 0.03
[2025-05-13T12:54:27.637911] POS: (-4.45, 9.59, 226.3°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.05 | VIB: YES | ALC: 0.19
[2025-05-13T12:54:28.137916] POS: (-4.51, 9.54, 229.2°) | VEL: linear=0.00, angular=0.50 | US: 0.27m | MAG: 0.03 | VIB: NO | ALC: 0.09
[2025-05-13T12:54:28.637908] POS: (-4.55, 9.49, 234.9°) | VEL: linear=0.00, angular=0.50 | US: 0.23m | MAG: 0.03 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:29.137877] POS: (-4.61, 9.41, 234.9°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.05 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:29.637944] POS: (-4.66, 9.33, 234.9°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: YES | ALC: 0.03
[2025-05-13T12:54:30.137890] POS: (-4.72, 9.24, 234.9°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.08 | VIB: NO | ALC: 0.05
[2025-05-13T12:54:30.637979] POS: (-4.75, 9.19, 240.6°) | VEL: linear=0.20, angular=0.00 | US: 0.36m | MAG: 0.03 | VIB: NO | ALC: 0.07
[2025-05-13T12:54:31.137859] POS: (-4.80, 9.11, 240.6°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.07 | VIB: NO | ALC: 0.07
[2025-05-13T12:54:31.637859] POS: (-4.85, 9.02, 240.6°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.12 | VIB: NO | ALC: 0.11
[2025-05-13T12:54:32.137891] POS: (-4.90, 8.93, 240.6°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.15 | VIB: NO | ALC: 0.06
[2025-05-13T12:54:32.637865] POS: (-4.94, 8.86, 243.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: NO | ALC: 0.01
[2025-05-13T12:54:33.137867] POS: (-4.98, 8.77, 243.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.03
[2025-05-13T12:54:33.637869] POS: (-5.03, 8.68, 243.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.06 | VIB: NO | ALC: 0.13
[2025-05-13T12:54:34.137877] POS: (-5.07, 8.59, 243.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.01 | VIB: NO | ALC: 0.15
[2025-05-13T12:54:34.637878] POS: (-5.10, 8.52, 246.4°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.08 | VIB: NO | ALC: 0.06
[2025-05-13T12:54:35.137870] POS: (-5.14, 8.43, 246.4°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: NO | ALC: 0.13
[2025-05-13T12:54:35.637916] POS: (-5.18, 8.34, 246.4°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.13 | VIB: NO | ALC: 0.16
[2025-05-13T12:54:36.137883] POS: (-5.22, 8.25, 246.4°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:36.637877] POS: (-5.26, 8.15, 246.4°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.02 | VIB: NO | ALC: 0.15
[2025-05-13T12:54:37.137874] POS: (-5.30, 8.06, 246.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.14 | VIB: NO | ALC: 0.03
[2025-05-13T12:54:37.637889] POS: (-5.33, 7.99, 249.2°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.04 | VIB: NO | ALC: 0.17
[2025-05-13T12:54:38.137859] POS: (-5.36, 7.91, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.08 | VIB: NO | ALC: 0.13
[2025-05-13T12:54:38.637943] POS: (-5.39, 7.82, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.05 | VIB: YES | ALC: 0.14
[2025-05-13T12:54:39.137976] POS: (-5.42, 7.72, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.02 | VIB: NO | ALC: 0.18
[2025-05-13T12:54:39.637970] POS: (-5.45, 7.63, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.06 | VIB: NO | ALC: 0.09
[2025-05-13T12:54:40.138174] POS: (-5.48, 7.53, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.05 | VIB: NO | ALC: 0.02
[2025-05-13T12:54:40.637861] POS: (-5.51, 7.44, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.07
[2025-05-13T12:54:41.137804] POS: (-5.55, 7.34, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.04 | VIB: NO | ALC: 0.14
[2025-05-13T12:54:41.637890] POS: (-5.58, 7.25, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 0.39m | MAG: 0.19 | VIB: NO | ALC: 0.06
[2025-05-13T12:54:42.137868] POS: (-5.61, 7.15, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 0.46m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T12:54:42.637892] POS: (-5.64, 7.06, 252.1°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: NO | ALC: 0.05
[2025-05-13T12:54:43.137933] POS: (-5.66, 6.98, 255.0°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: 0.10 | VIB: NO | ALC: 0.03
[2025-05-13T12:54:43.637900] POS: (-5.68, 6.88, 255.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.00 | VIB: NO | ALC: 0.16
[2025-05-13T12:54:44.137891] POS: (-5.70, 6.81, 257.8°) | VEL: linear=0.00, angular=0.50 | US: 0.30m | MAG: 0.19 | VIB: NO | ALC: 0.08
[2025-05-13T12:54:44.637838] POS: (-5.73, 6.71, 257.8°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.00 | VIB: NO | ALC: 0.01
[2025-05-13T12:54:45.137851] POS: (-5.75, 6.61, 257.8°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: YES | ALC: 0.12
[2025-05-13T12:54:45.637856] POS: (-5.76, 6.53, 260.7°) | VEL: linear=0.20, angular=0.00 | US: 0.44m | MAG: 0.03 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:46.137880] POS: (-5.77, 6.47, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.16 | VIB: NO | ALC: 0.18
[2025-05-13T12:54:46.637864] POS: (-5.77, 6.37, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.20 | VIB: NO | ALC: 0.18
[2025-05-13T12:54:47.137848] POS: (-5.78, 6.27, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.09 | VIB: NO | ALC: 0.16
[2025-05-13T12:54:47.637860] POS: (-5.79, 6.17, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.12 | VIB: NO | ALC: 0.17
[2025-05-13T12:54:48.137898] POS: (-5.79, 6.07, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 0.36m | MAG: -0.05 | VIB: NO | ALC: 0.10
[2025-05-13T12:54:48.637863] POS: (-5.80, 5.97, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.13 | VIB: NO | ALC: 0.19
[2025-05-13T12:54:49.137810] POS: (-5.80, 5.87, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 0.42m | MAG: 0.12 | VIB: YES | ALC: 0.12
[2025-05-13T12:54:49.637860] POS: (-5.81, 5.77, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.02 | VIB: NO | ALC: 0.08
[2025-05-13T12:54:50.137857] POS: (-5.82, 5.67, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.08 | VIB: NO | ALC: 0.04
[2025-05-13T12:54:50.637901] POS: (-5.82, 5.57, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.10 | VIB: YES | ALC: 0.11
[2025-05-13T12:54:51.137873] POS: (-5.83, 5.47, 266.4°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: -0.13 | VIB: NO | ALC: 0.08
[2025-05-13T12:54:51.637882] POS: (-5.83, 5.41, 272.2°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.19 | VIB: YES | ALC: 0.16
