RoboCar Sensor Log
Started at: 2025-05-13T12:53:51.872756
================================================================================
[2025-05-13T12:53:52.372947] POS: (0.09, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.01 | VIB: NO | ALC: 0.15
[2025-05-13T12:55:08.872995] POS: (2.65, 10.16, 163.4°) | VEL: linear=0.20, angular=0.00 | US: 0.36m | MAG: 0.04 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:09.372944] POS: (2.59, 10.17, 169.1°) | VEL: linear=0.20, angular=0.00 | US: 0.39m | MAG: -0.17 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:09.872943] POS: (2.51, 10.19, 172.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.03 | VIB: YES | ALC: 0.00
[2025-05-13T12:55:10.372957] POS: (2.41, 10.20, 172.0°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.10 | VIB: NO | ALC: 0.15
[2025-05-13T12:55:10.872932] POS: (2.33, 10.21, 174.8°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.14 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:11.372902] POS: (2.27, 10.21, 180.6°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.06 | VIB: NO | ALC: 0.12
[2025-05-13T12:55:11.872984] POS: (2.19, 10.21, 183.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.13 | VIB: NO | ALC: 0.11
[2025-05-13T12:55:12.372942] POS: (2.11, 10.20, 186.3°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.02 | VIB: NO | ALC: 0.11
[2025-05-13T12:55:12.872898] POS: (2.05, 10.19, 192.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.05 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:13.372950] POS: (1.97, 10.17, 194.9°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.15 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:13.872947] POS: (1.90, 10.15, 197.8°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: 0.03 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:14.372898] POS: (1.82, 10.12, 200.7°) | VEL: linear=0.20, angular=0.00 | US: 0.39m | MAG: 0.17 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:14.872910] POS: (1.73, 10.08, 200.7°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.07
[2025-05-13T12:55:15.372938] POS: (1.64, 10.05, 200.7°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.05 | VIB: YES | ALC: 0.07
[2025-05-13T12:55:15.872937] POS: (1.54, 10.01, 200.7°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.10 | VIB: YES | ALC: 0.12
[2025-05-13T12:55:16.372925] POS: (1.47, 9.98, 203.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.12 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:16.872983] POS: (1.38, 9.94, 203.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.07 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:17.372969] POS: (1.28, 9.90, 203.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.08 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:17.873049] POS: (1.19, 9.86, 203.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.11 | VIB: NO | ALC: 0.08
[2025-05-13T12:55:18.373000] POS: (1.12, 9.83, 206.4°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.19 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:18.872894] POS: (1.03, 9.79, 206.4°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.17 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:19.372948] POS: (0.94, 9.74, 206.4°) | VEL: linear=0.20, angular=0.00 | US: 0.44m | MAG: 0.06 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:19.872988] POS: (0.85, 9.70, 206.4°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.03 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:20.372923] POS: (0.76, 9.65, 206.4°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:20.872936] POS: (0.69, 9.62, 209.2°) | VEL: linear=0.00, angular=0.50 | US: 0.28m | MAG: 0.18 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:21.372979] POS: (0.60, 9.57, 209.2°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: NO | ALC: 0.02
[2025-05-13T12:55:21.873074] POS: (0.53, 9.53, 212.1°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.07 | VIB: NO | ALC: 0.08
[2025-05-13T12:55:22.372999] POS: (0.47, 9.48, 215.0°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.13 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:22.872977] POS: (0.39, 9.43, 215.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.08 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:23.373119] POS: (0.32, 9.38, 217.8°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.06 | VIB: NO | ALC: 0.11
[2025-05-13T12:55:23.872942] POS: (0.26, 9.33, 220.7°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.15
[2025-05-13T12:55:24.373040] POS: (0.18, 9.26, 220.7°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: YES | ALC: 0.04
[2025-05-13T12:55:24.873014] POS: (0.11, 9.20, 220.7°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.00 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:25.372960] POS: (0.03, 9.13, 220.7°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.15 | VIB: YES | ALC: 0.18
[2025-05-13T12:55:25.872938] POS: (-0.04, 9.07, 220.7°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.14 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:26.372942] POS: (-0.12, 9.00, 220.7°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.05 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:26.872944] POS: (-0.16, 8.96, 226.5°) | VEL: linear=0.20, angular=0.00 | US: 0.39m | MAG: -0.08 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:27.372942] POS: (-0.21, 8.90, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.14 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:27.873576] POS: (-0.28, 8.82, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.10 | VIB: NO | ALC: 0.19
[2025-05-13T12:55:28.372932] POS: (-0.34, 8.75, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.34m | MAG: 0.14 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:28.872922] POS: (-0.41, 8.67, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.20 | VIB: YES | ALC: 0.06
[2025-05-13T12:55:29.372915] POS: (-0.47, 8.59, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: -0.05 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:29.872942] POS: (-0.54, 8.52, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.07 | VIB: NO | ALC: 0.14
[2025-05-13T12:55:30.373178] POS: (-0.60, 8.44, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.08 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:30.872978] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.10 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:31.373082] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.01 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:31.873148] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.14 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:32.373097] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.25m | MAG: 0.09 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:32.873078] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.10 | VIB: NO | ALC: 0.17
[2025-05-13T12:55:33.373078] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.13 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:33.873084] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.22m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:34.372993] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.14 | VIB: YES | ALC: 0.01
[2025-05-13T12:55:34.873382] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.07 | VIB: NO | ALC: 0.16
[2025-05-13T12:55:35.372977] POS: (-0.63, 8.41, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 0.34m | MAG: -0.09 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:35.873074] POS: (-1.32, 7.61, 229.3°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.20 | VIB: NO | ALC: 0.19
[2025-05-13T12:55:36.373296] POS: (-1.37, 7.55, 232.2°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.10 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:36.873074] POS: (-1.43, 7.47, 232.2°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.04 | VIB: NO | ALC: 0.15
[2025-05-13T12:55:37.373071] POS: (-1.49, 7.39, 232.2°) | VEL: linear=0.20, angular=0.00 | US: 0.26m | MAG: 0.09 | VIB: NO | ALC: 0.16
[2025-05-13T12:55:37.872948] POS: (-1.53, 7.33, 235.1°) | VEL: linear=0.20, angular=0.00 | US: 0.35m | MAG: 0.18 | VIB: NO | ALC: 0.03
[2025-05-13T12:55:38.373096] POS: (-1.59, 7.24, 235.1°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.14 | VIB: NO | ALC: 0.11
[2025-05-13T12:55:38.872931] POS: (-1.65, 7.16, 235.1°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.12 | VIB: NO | ALC: 0.17
[2025-05-13T12:55:39.372916] POS: (-1.68, 7.11, 240.8°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.07 | VIB: NO | ALC: 0.12
[2025-05-13T12:55:39.873080] POS: (-1.72, 7.04, 243.6°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.18 | VIB: NO | ALC: 0.17
[2025-05-13T12:55:40.373086] POS: (-1.76, 6.95, 243.6°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.17 | VIB: NO | ALC: 0.14
[2025-05-13T12:55:40.872910] POS: (-1.81, 6.86, 243.6°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.13 | VIB: NO | ALC: 0.03
[2025-05-13T12:55:41.373150] POS: (-1.85, 6.77, 243.6°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: -0.04 | VIB: YES | ALC: 0.08
[2025-05-13T12:55:41.872919] POS: (-1.90, 6.68, 243.6°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.04 | VIB: NO | ALC: 0.02
[2025-05-13T12:55:42.372975] POS: (-1.94, 6.59, 243.6°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.12 | VIB: YES | ALC: 0.09
[2025-05-13T12:55:42.873087] POS: (-1.97, 6.52, 246.5°) | VEL: linear=0.00, angular=0.50 | US: 0.27m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T12:55:43.373077] POS: (-1.99, 6.46, 252.2°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.06 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:43.872922] POS: (-2.02, 6.37, 252.2°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.19 | VIB: NO | ALC: 0.03
[2025-05-13T12:55:44.373092] POS: (-2.05, 6.29, 255.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.11 | VIB: NO | ALC: 0.18
[2025-05-13T12:55:44.873199] POS: (-2.07, 6.19, 255.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.17
[2025-05-13T12:55:45.373289] POS: (-2.10, 6.10, 255.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:45.873079] POS: (-2.12, 6.00, 255.1°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.18 | VIB: NO | ALC: 0.08
[2025-05-13T12:55:46.372979] POS: (-2.14, 5.92, 258.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.15 | VIB: YES | ALC: 0.06
[2025-05-13T12:55:46.873018] POS: (-2.16, 5.83, 258.0°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.13 | VIB: NO | ALC: 0.02
[2025-05-13T12:55:47.372919] POS: (-2.18, 5.75, 260.8°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.18 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:47.873203] POS: (-2.19, 5.65, 260.8°) | VEL: linear=0.20, angular=0.00 | US: 0.25m | MAG: -0.03 | VIB: YES | ALC: 0.06
[2025-05-13T12:55:48.373073] POS: (-2.20, 5.57, 263.7°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:48.873233] POS: (-2.21, 5.47, 263.7°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.16 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:49.372989] POS: (-2.22, 5.39, 266.6°) | VEL: linear=0.00, angular=0.50 | US: 0.98m | MAG: 0.18 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:49.873159] POS: (-2.23, 5.29, 266.6°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.08 | VIB: NO | ALC: 0.20
[2025-05-13T12:55:50.373089] POS: (-2.23, 5.19, 266.6°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: YES | ALC: 0.12
[2025-05-13T12:55:50.873048] POS: (-2.24, 5.09, 266.6°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.00
[2025-05-13T12:55:51.373294] POS: (-2.24, 5.01, 269.4°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.18 | VIB: NO | ALC: 0.01
[2025-05-13T12:55:51.873283] POS: (-2.25, 4.93, 272.3°) | VEL: linear=0.00, angular=0.50 | US: 1.02m | MAG: -0.16 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:52.372970] POS: (-2.24, 4.83, 272.3°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.12 | VIB: YES | ALC: 0.13
[2025-05-13T12:55:52.873153] POS: (-2.24, 4.73, 272.3°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.02 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:53.373081] POS: (-2.23, 4.63, 272.3°) | VEL: linear=0.20, angular=0.00 | US: 0.23m | MAG: -0.20 | VIB: NO | ALC: 0.09
[2025-05-13T12:55:53.873015] POS: (-2.23, 4.55, 275.2°) | VEL: linear=0.20, angular=0.00 | US: 0.44m | MAG: 0.05 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:54.372973] POS: (-2.22, 4.47, 278.0°) | VEL: linear=0.00, angular=0.50 | US: 0.25m | MAG: 0.01 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:54.872931] POS: (-2.21, 4.41, 283.8°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.08 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:55.373114] POS: (-2.18, 4.32, 283.8°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.12 | VIB: NO | ALC: 0.04
[2025-05-13T12:55:55.872961] POS: (-2.16, 4.22, 283.8°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.12 | VIB: NO | ALC: 0.15
[2025-05-13T12:55:56.372954] POS: (-2.14, 4.14, 286.6°) | VEL: linear=0.00, angular=0.50 | US: 0.99m | MAG: 0.11 | VIB: NO | ALC: 0.02
[2025-05-13T12:55:56.872940] POS: (-2.11, 4.05, 286.6°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: NO | ALC: 0.13
[2025-05-13T12:55:57.373153] POS: (-2.08, 3.95, 286.6°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.11 | VIB: NO | ALC: 0.06
[2025-05-13T12:55:57.873288] POS: (-2.05, 3.85, 286.6°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.01 | VIB: NO | ALC: 0.05
[2025-05-13T12:55:58.372923] POS: (-2.02, 3.76, 286.6°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.12 | VIB: NO | ALC: 0.12
[2025-05-13T12:55:58.873107] POS: (-2.00, 3.66, 286.6°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: YES | ALC: 0.17
[2025-05-13T12:55:59.373004] POS: (-1.97, 3.57, 286.6°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: YES | ALC: 0.08
[2025-05-13T12:55:59.873158] POS: (-1.94, 3.49, 289.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.04 | VIB: NO | ALC: 0.18
[2025-05-13T12:56:00.372959] POS: (-1.92, 3.41, 292.3°) | VEL: linear=0.00, angular=0.50 | US: 1.02m | MAG: 0.05 | VIB: NO | ALC: 0.02
[2025-05-13T12:56:00.872972] POS: (-1.88, 3.32, 292.3°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.17 | VIB: NO | ALC: 0.19
[2025-05-13T12:56:01.372927] POS: (-1.84, 3.23, 292.3°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.19 | VIB: NO | ALC: 0.14
[2025-05-13T12:56:01.872931] POS: (-1.80, 3.14, 292.3°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.01 | VIB: YES | ALC: 0.06
[2025-05-13T12:56:02.372960] POS: (-1.76, 3.04, 292.3°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.01 | VIB: NO | ALC: 0.06
[2025-05-13T12:56:02.873035] POS: (-1.73, 2.95, 292.3°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.14 | VIB: NO | ALC: 0.12
[2025-05-13T12:56:03.372932] POS: (-1.69, 2.86, 292.3°) | VEL: linear=0.20, angular=0.00 | US: 0.24m | MAG: 0.01 | VIB: NO | ALC: 0.19
[2025-05-13T12:56:03.872997] POS: (-1.65, 2.79, 295.2°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.12 | VIB: NO | ALC: 0.04
[2025-05-13T12:56:04.372949] POS: (-1.62, 2.71, 298.1°) | VEL: linear=0.00, angular=0.50 | US: 0.42m | MAG: -0.02 | VIB: NO | ALC: 0.03
[2025-05-13T12:56:04.872929] POS: (-1.57, 2.63, 298.1°) | VEL: linear=0.20, angular=0.00 | US: 0.21m | MAG: 0.03 | VIB: NO | ALC: 0.01
[2025-05-13T12:56:05.372952] POS: (-1.53, 2.56, 300.9°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.01 | VIB: NO | ALC: 0.09
[2025-05-13T12:56:05.872964] POS: (-1.50, 2.51, 306.6°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.14 | VIB: NO | ALC: 0.11
[2025-05-13T12:56:06.372896] POS: (-1.45, 2.45, 309.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.01 | VIB: NO | ALC: 0.15
[2025-05-13T12:56:06.872893] POS: (-1.40, 2.38, 312.4°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.09 | VIB: NO | ALC: 0.05
[2025-05-13T12:56:07.373081] POS: (-1.33, 2.31, 312.4°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.12 | VIB: NO | ALC: 0.16
[2025-05-13T12:56:07.872927] POS: (-1.26, 2.24, 312.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.09 | VIB: NO | ALC: 0.10
[2025-05-13T12:56:08.373071] POS: (-1.19, 2.16, 312.4°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.13 | VIB: NO | ALC: 0.19
[2025-05-13T12:56:08.872907] POS: (-1.13, 2.09, 312.4°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.05 | VIB: NO | ALC: 0.02
[2025-05-13T12:56:09.372886] POS: (-1.06, 2.02, 312.4°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: 0.02 | VIB: NO | ALC: 0.10
[2025-05-13T12:56:09.873076] POS: (-1.02, 1.97, 318.1°) | VEL: linear=0.00, angular=0.50 | US: 0.99m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T12:56:10.373107] POS: (-0.94, 1.90, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.07 | VIB: NO | ALC: 0.15
[2025-05-13T12:56:10.873086] POS: (-0.87, 1.84, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.15 | VIB: YES | ALC: 0.15
[2025-05-13T12:56:11.372925] POS: (-0.79, 1.77, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: 0.18 | VIB: NO | ALC: 0.03
[2025-05-13T12:56:11.873031] POS: (-0.72, 1.70, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 0.43m | MAG: 0.06 | VIB: NO | ALC: 0.07
[2025-05-13T12:56:12.372923] POS: (-0.65, 1.64, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.01 | VIB: NO | ALC: 0.16
[2025-05-13T12:56:12.873092] POS: (-0.57, 1.57, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.18 | VIB: NO | ALC: 0.11
[2025-05-13T12:56:13.372953] POS: (-0.50, 1.50, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.00
[2025-05-13T12:56:13.872927] POS: (-0.42, 1.44, 318.1°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.09 | VIB: NO | ALC: 0.19
[2025-05-13T12:56:14.372927] POS: (-0.36, 1.38, 321.0°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: -0.10 | VIB: NO | ALC: 0.03
[2025-05-13T12:56:14.873018] POS: (-0.30, 1.34, 323.8°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.00
[2025-05-13T12:56:15.372949] POS: (-0.23, 1.29, 326.7°) | VEL: linear=0.20, angular=0.00 | US: 0.27m | MAG: -0.11 | VIB: NO | ALC: 0.03
[2025-05-13T12:56:15.873046] POS: (-0.16, 1.25, 329.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.05
[2025-05-13T12:56:16.372948] POS: (-0.09, 1.21, 332.4°) | VEL: linear=0.20, angular=0.00 | US: 0.22m | MAG: 0.13 | VIB: NO | ALC: 0.14
[2025-05-13T12:56:16.872932] POS: (-0.04, 1.19, 338.1°) | VEL: linear=0.00, angular=0.50 | US: 0.98m | MAG: 0.08 | VIB: NO | ALC: 0.13
[2025-05-13T12:56:17.372905] POS: (0.05, 1.15, 338.1°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T12:56:17.872994] POS: (0.15, 1.11, 338.1°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.17 | VIB: YES | ALC: 0.02
[2025-05-13T12:56:18.372937] POS: (0.24, 1.08, 338.1°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.00 | VIB: NO | ALC: 0.07
[2025-05-13T12:56:18.872955] POS: (0.33, 1.04, 338.1°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.14 | VIB: NO | ALC: 0.06
[2025-05-13T12:56:19.372893] POS: (0.42, 1.00, 338.1°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.08 | VIB: YES | ALC: 0.18
[2025-05-13T12:56:19.872909] POS: (0.52, 0.96, 338.1°) | VEL: linear=0.20, angular=0.00 | US: 0.23m | MAG: 0.18 | VIB: NO | ALC: 0.17
[2025-05-13T12:56:20.372931] POS: (0.57, 0.95, 343.9°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.04 | VIB: NO | ALC: 0.10
[2025-05-13T12:56:20.872930] POS: (0.65, 0.92, 346.7°) | VEL: linear=0.20, angular=0.00 | US: 0.26m | MAG: 0.03 | VIB: NO | ALC: 0.17
[2025-05-13T12:56:21.372941] POS: (0.73, 0.91, 349.6°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.06 | VIB: YES | ALC: 0.11
[2025-05-13T12:56:21.872919] POS: (0.83, 0.89, 349.6°) | VEL: linear=0.20, angular=0.00 | US: 0.43m | MAG: 0.09 | VIB: YES | ALC: 0.06
[2025-05-13T12:56:22.372922] POS: (0.93, 0.87, 349.6°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.18 | VIB: NO | ALC: 0.03
[2025-05-13T12:56:22.872990] POS: (1.01, 0.86, 352.4°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.05 | VIB: NO | ALC: 0.10
[2025-05-13T12:56:23.372950] POS: (1.11, 0.85, 352.4°) | VEL: linear=0.20, angular=0.00 | US: 0.42m | MAG: -0.10 | VIB: NO | ALC: 0.12
[2025-05-13T12:56:23.872927] POS: (1.19, 0.84, 355.3°) | VEL: linear=0.20, angular=0.00 | US: 0.39m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T12:56:24.372888] POS: (1.28, 0.83, 355.3°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.07 | VIB: NO | ALC: 0.02
