RoboCar Sensor Log
Started at: 2025-05-13T13:05:23.227571
================================================================================
[2025-05-13T13:05:23.727773] POS: (0.06, 0.00, 2.9°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.16 | VIB: NO | ALC: 0.12
[2025-05-13T13:06:40.227844] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: 0.06 | VIB: NO | ALC: 0.18
[2025-05-13T13:06:40.727752] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.14
[2025-05-13T13:06:41.227729] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: NO | ALC: 0.01
[2025-05-13T13:06:41.727811] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.06
[2025-05-13T13:06:42.227740] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.16 | VIB: NO | ALC: 0.08
[2025-05-13T13:06:42.727675] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.13 | VIB: NO | ALC: 0.04
[2025-05-13T13:06:43.227856] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.02 | VIB: NO | ALC: 0.03
[2025-05-13T13:06:43.727755] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.02 | VIB: YES | ALC: 0.16
[2025-05-13T13:06:44.227724] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: NO | ALC: 0.15
[2025-05-13T13:06:44.727747] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: NO | ALC: 0.16
[2025-05-13T13:06:45.227888] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.17 | VIB: NO | ALC: 0.16
[2025-05-13T13:06:45.727730] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.11 | VIB: NO | ALC: 0.07
[2025-05-13T13:06:46.227737] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.12 | VIB: NO | ALC: 0.10
[2025-05-13T13:06:46.727749] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.23m | MAG: -0.13 | VIB: NO | ALC: 0.04
[2025-05-13T13:06:47.227668] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.01 | VIB: NO | ALC: 0.17
[2025-05-13T13:06:47.727713] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.06 | VIB: NO | ALC: 0.17
[2025-05-13T13:06:48.227699] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: -0.17 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:48.727746] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.14 | VIB: NO | ALC: 0.10
[2025-05-13T13:06:49.227762] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.17 | VIB: NO | ALC: 0.19
[2025-05-13T13:06:49.727724] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.08 | VIB: NO | ALC: 0.03
[2025-05-13T13:06:50.227736] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.36m | MAG: 0.04 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:50.727722] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.17 | VIB: NO | ALC: 0.14
[2025-05-13T13:06:51.227676] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.07 | VIB: NO | ALC: 0.18
[2025-05-13T13:06:51.727865] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: -0.09 | VIB: NO | ALC: 0.09
[2025-05-13T13:06:52.227706] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.10 | VIB: NO | ALC: 0.03
[2025-05-13T13:06:52.727723] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.16 | VIB: NO | ALC: 0.03
[2025-05-13T13:06:53.227749] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T13:06:53.727718] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.10 | VIB: NO | ALC: 0.14
[2025-05-13T13:06:54.227733] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.12 | VIB: YES | ALC: 0.05
[2025-05-13T13:06:54.727788] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: NO | ALC: 0.07
[2025-05-13T13:06:55.227665] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: -0.09 | VIB: NO | ALC: 0.04
[2025-05-13T13:06:55.727748] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.06 | VIB: NO | ALC: 0.15
[2025-05-13T13:06:56.227672] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.19 | VIB: NO | ALC: 0.17
[2025-05-13T13:06:56.727694] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.13 | VIB: NO | ALC: 0.18
[2025-05-13T13:06:57.227666] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.02 | VIB: NO | ALC: 0.05
[2025-05-13T13:06:57.727679] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.03 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:58.227925] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: YES | ALC: 0.05
[2025-05-13T13:06:58.727775] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.16 | VIB: NO | ALC: 0.11
[2025-05-13T13:06:59.227840] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.19 | VIB: NO | ALC: 0.14
[2025-05-13T13:06:59.727859] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: 0.00 | VIB: NO | ALC: 0.03
[2025-05-13T13:07:00.227678] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.01 | VIB: NO | ALC: 0.06
[2025-05-13T13:07:00.727667] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.18 | VIB: NO | ALC: 0.03
[2025-05-13T13:07:01.227720] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:01.727773] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.08 | VIB: NO | ALC: 0.10
[2025-05-13T13:07:02.227697] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.08 | VIB: NO | ALC: 0.07
[2025-05-13T13:07:02.727733] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.08 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:03.227686] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: NO | ALC: 0.02
[2025-05-13T13:07:03.727712] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.17 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:04.227686] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.07 | VIB: NO | ALC: 0.12
[2025-05-13T13:07:04.727730] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.18
[2025-05-13T13:07:05.227863] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.19 | VIB: NO | ALC: 0.14
[2025-05-13T13:07:05.727721] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.43m | MAG: 0.09 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:06.227703] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.15 | VIB: NO | ALC: 0.10
[2025-05-13T13:07:06.727684] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.01 | VIB: NO | ALC: 0.12
[2025-05-13T13:07:07.227731] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.36m | MAG: 0.04 | VIB: NO | ALC: 0.13
[2025-05-13T13:07:07.727726] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T13:07:08.227690] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.13 | VIB: NO | ALC: 0.08
[2025-05-13T13:07:08.727832] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.40m | MAG: 0.18 | VIB: NO | ALC: 0.12
[2025-05-13T13:07:09.227721] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.16 | VIB: NO | ALC: 0.02
[2025-05-13T13:07:09.727777] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T13:07:10.227704] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: -0.12 | VIB: NO | ALC: 0.02
[2025-05-13T13:07:10.727674] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.06 | VIB: NO | ALC: 0.15
[2025-05-13T13:07:11.227677] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.13 | VIB: NO | ALC: 0.02
[2025-05-13T13:07:11.727694] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.46m | MAG: 0.08 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:12.227707] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.00 | VIB: NO | ALC: 0.00
[2025-05-13T13:07:12.727679] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: -0.01 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:13.227683] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.12 | VIB: NO | ALC: 0.19
[2025-05-13T13:07:13.727745] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.05 | VIB: NO | ALC: 0.19
[2025-05-13T13:07:14.227706] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.25m | MAG: 0.08 | VIB: NO | ALC: 0.17
[2025-05-13T13:07:14.727718] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.04 | VIB: NO | ALC: 0.07
[2025-05-13T13:07:15.227709] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: 0.12 | VIB: YES | ALC: 0.05
[2025-05-13T13:07:15.727710] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.04 | VIB: NO | ALC: 0.17
[2025-05-13T13:07:16.227721] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.14
[2025-05-13T13:07:16.727658] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.17 | VIB: NO | ALC: 0.00
[2025-05-13T13:07:17.227749] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.08 | VIB: NO | ALC: 0.12
[2025-05-13T13:07:17.727706] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.19
[2025-05-13T13:07:18.227668] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: -0.05 | VIB: NO | ALC: 0.02
[2025-05-13T13:07:18.727735] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.15 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:19.227723] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.04 | VIB: NO | ALC: 0.11
[2025-05-13T13:07:19.727684] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.02 | VIB: NO | ALC: 0.17
[2025-05-13T13:07:20.227674] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: 0.08 | VIB: NO | ALC: 0.11
[2025-05-13T13:07:20.727679] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.47m | MAG: 0.00 | VIB: NO | ALC: 0.14
[2025-05-13T13:07:21.227721] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.07 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:21.727756] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.11 | VIB: YES | ALC: 0.12
[2025-05-13T13:07:22.227674] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.09 | VIB: NO | ALC: 0.04
[2025-05-13T13:07:22.727723] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: -0.11 | VIB: NO | ALC: 0.11
[2025-05-13T13:07:23.227760] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: NO | ALC: 0.06
[2025-05-13T13:07:23.727677] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: -0.17 | VIB: NO | ALC: 0.02
[2025-05-13T13:07:24.227739] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.02 | VIB: NO | ALC: 0.04
[2025-05-13T13:07:24.727700] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.05 | VIB: NO | ALC: 0.10
[2025-05-13T13:07:25.227870] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.03 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:25.727665] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.10 | VIB: NO | ALC: 0.19
[2025-05-13T13:07:26.227685] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.04 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:26.727680] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.07 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:27.227687] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.01 | VIB: NO | ALC: 0.10
[2025-05-13T13:07:27.727659] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: 0.03 | VIB: NO | ALC: 0.14
[2025-05-13T13:07:28.227727] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.03 | VIB: NO | ALC: 0.20
[2025-05-13T13:07:28.727712] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.07 | VIB: YES | ALC: 0.15
[2025-05-13T13:07:29.227778] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.48m | MAG: -0.12 | VIB: NO | ALC: 0.02
[2025-05-13T13:07:29.727882] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.13 | VIB: NO | ALC: 0.14
[2025-05-13T13:07:30.227771] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.11 | VIB: NO | ALC: 0.18
[2025-05-13T13:07:30.727668] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.14 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:31.227668] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: NO | ALC: 0.18
[2025-05-13T13:07:31.727672] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.08 | VIB: NO | ALC: 0.03
[2025-05-13T13:07:32.227743] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: NO | ALC: 0.06
[2025-05-13T13:07:32.727683] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.46m | MAG: 0.14 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:33.227671] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.27m | MAG: -0.09 | VIB: NO | ALC: 0.01
[2025-05-13T13:07:33.727673] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.15 | VIB: YES | ALC: 0.15
[2025-05-13T13:07:34.227672] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.24m | MAG: -0.06 | VIB: NO | ALC: 0.01
[2025-05-13T13:07:34.727721] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.11 | VIB: NO | ALC: 0.12
[2025-05-13T13:07:35.227728] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.10 | VIB: NO | ALC: 0.13
[2025-05-13T13:07:35.727702] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.07 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:36.227717] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.12 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:36.727685] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.08 | VIB: YES | ALC: 0.10
[2025-05-13T13:07:37.227702] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.15 | VIB: NO | ALC: 0.11
[2025-05-13T13:07:37.727709] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.18 | VIB: YES | ALC: 0.00
[2025-05-13T13:07:38.227673] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.02 | VIB: NO | ALC: 0.08
[2025-05-13T13:07:38.727680] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.34m | MAG: 0.02 | VIB: NO | ALC: 0.01
[2025-05-13T13:07:39.227745] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T13:07:39.727685] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.09 | VIB: NO | ALC: 0.20
[2025-05-13T13:07:40.227762] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.01 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:40.727744] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: -0.17 | VIB: NO | ALC: 0.06
[2025-05-13T13:07:41.227680] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: 0.07 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:41.727732] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: 0.13 | VIB: NO | ALC: 0.01
[2025-05-13T13:07:42.227693] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.11 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:42.727699] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: 0.03 | VIB: NO | ALC: 0.10
[2025-05-13T13:07:43.227710] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.23m | MAG: -0.12 | VIB: NO | ALC: 0.18
[2025-05-13T13:07:43.727670] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.04 | VIB: YES | ALC: 0.13
[2025-05-13T13:07:44.227672] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.13 | VIB: NO | ALC: 0.04
[2025-05-13T13:07:44.727795] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.28m | MAG: -0.17 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:45.227756] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.14 | VIB: NO | ALC: 0.19
[2025-05-13T13:07:45.727710] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.04 | VIB: NO | ALC: 0.14
[2025-05-13T13:07:46.227691] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: -0.17 | VIB: NO | ALC: 0.04
[2025-05-13T13:07:46.727694] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.31m | MAG: -0.19 | VIB: NO | ALC: 0.03
[2025-05-13T13:07:47.227726] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.02 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:47.727758] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: NO | ALC: 0.10
[2025-05-13T13:07:48.227733] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.22m | MAG: 0.06 | VIB: NO | ALC: 0.16
[2025-05-13T13:07:48.727731] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.26m | MAG: -0.15 | VIB: NO | ALC: 0.19
[2025-05-13T13:07:49.227704] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.36m | MAG: 0.03 | VIB: NO | ALC: 0.11
[2025-05-13T13:07:49.727773] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.01 | VIB: NO | ALC: 0.18
[2025-05-13T13:07:50.227678] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.42m | MAG: 0.01 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:50.727669] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.13
[2025-05-13T13:07:51.227715] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: -0.03 | VIB: NO | ALC: 0.01
[2025-05-13T13:07:51.727919] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.06 | VIB: NO | ALC: 0.15
[2025-05-13T13:07:52.227694] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: -0.20 | VIB: NO | ALC: 0.05
[2025-05-13T13:07:52.727770] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.09 | VIB: NO | ALC: 0.12
[2025-05-13T13:07:53.227787] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.10 | VIB: NO | ALC: 0.14
[2025-05-13T13:07:53.727777] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: -0.10 | VIB: NO | ALC: 0.12
[2025-05-13T13:07:54.227695] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: -0.10 | VIB: NO | ALC: 0.19
[2025-05-13T13:07:54.727667] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.12 | VIB: NO | ALC: 0.17
[2025-05-13T13:07:55.227667] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.05m | MAG: -0.00 | VIB: NO | ALC: 0.15
[2025-05-13T13:07:55.727785] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.03m | MAG: 0.05 | VIB: NO | ALC: 0.18
[2025-05-13T13:07:56.227680] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.05 | VIB: NO | ALC: 0.09
[2025-05-13T13:07:56.727720] POS: (2.65, 3.71, 87.5°) | VEL: linear=0.20, angular=0.00 | US: 0.33m | MAG: 0.04 | VIB: NO | ALC: 0.13
