RoboCar Sensor Log
Started at: 2025-05-13T17:35:06.716690
================================================================================
[2025-05-13T17:35:07.216857] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: -0.12 | VIB: NO | ALC: 0.05
[2025-05-13T17:36:23.717107] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.95m | MAG: 0.02 | VIB: NO | ALC: 0.10
[2025-05-13T17:36:24.216857] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.12 | VIB: NO | ALC: 0.15
[2025-05-13T17:36:24.716897] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.13 | VIB: YES | ALC: 0.15
[2025-05-13T17:36:25.216851] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.00 | VIB: NO | ALC: 0.02
[2025-05-13T17:36:25.716883] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.24m | MAG: 0.04 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:26.216895] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.07 | VIB: NO | ALC: 0.16
[2025-05-13T17:36:26.716861] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:27.216879] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.96m | MAG: -0.12 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:27.716877] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.16 | VIB: NO | ALC: 0.06
[2025-05-13T17:36:28.216841] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.03 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:28.716815] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.49m | MAG: -0.09 | VIB: NO | ALC: 0.15
[2025-05-13T17:36:29.216902] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.05 | VIB: NO | ALC: 0.08
[2025-05-13T17:36:29.716864] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.41m | MAG: 0.15 | VIB: NO | ALC: 0.06
[2025-05-13T17:36:30.216856] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.97m | MAG: 0.14 | VIB: YES | ALC: 0.15
[2025-05-13T17:36:30.716854] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.01m | MAG: -0.08 | VIB: NO | ALC: 0.10
[2025-05-13T17:36:31.216840] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.16
[2025-05-13T17:36:31.716972] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.04m | MAG: 0.14 | VIB: NO | ALC: 0.15
[2025-05-13T17:36:32.216878] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.02 | VIB: NO | ALC: 0.03
[2025-05-13T17:36:32.716838] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: 0.04 | VIB: NO | ALC: 0.04
[2025-05-13T17:36:33.216861] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: -0.13 | VIB: NO | ALC: 0.12
[2025-05-13T17:36:33.717049] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.14
[2025-05-13T17:36:34.216987] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.37m | MAG: 0.16 | VIB: NO | ALC: 0.14
[2025-05-13T17:36:34.716882] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 1.02m | MAG: -0.17 | VIB: NO | ALC: 0.05
[2025-05-13T17:36:35.216921] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.35m | MAG: 0.01 | VIB: NO | ALC: 0.17
[2025-05-13T17:36:35.716865] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.99m | MAG: 0.08 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:36.216907] POS: (8.36, 0.00, 0.0°) | VEL: linear=0.20, angular=0.00 | US: 0.98m | MAG: 0.17 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:36.716874] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.18 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:37.216912] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.17
[2025-05-13T17:36:37.716836] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.07 | VIB: NO | ALC: 0.16
[2025-05-13T17:36:38.216889] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.17 | VIB: NO | ALC: 0.18
[2025-05-13T17:36:38.716905] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.18 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:39.216839] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.13 | VIB: NO | ALC: 0.00
[2025-05-13T17:36:39.716873] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.17 | VIB: NO | ALC: 0.14
[2025-05-13T17:36:40.216858] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.36m | MAG: 0.13 | VIB: NO | ALC: 0.15
[2025-05-13T17:36:40.716871] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.20 | VIB: YES | ALC: 0.05
[2025-05-13T17:36:41.216877] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.17 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:41.717201] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: NO | ALC: 0.06
[2025-05-13T17:36:42.216909] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.17 | VIB: NO | ALC: 0.09
[2025-05-13T17:36:42.717048] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.20 | VIB: NO | ALC: 0.17
[2025-05-13T17:36:43.217175] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.12 | VIB: NO | ALC: 0.02
[2025-05-13T17:36:43.716878] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.21m | MAG: 0.20 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:44.216847] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.13 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:44.716863] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.25m | MAG: 0.12 | VIB: NO | ALC: 0.12
[2025-05-13T17:36:45.216951] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.02 | VIB: NO | ALC: 0.17
[2025-05-13T17:36:45.716835] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.37m | MAG: 0.15 | VIB: NO | ALC: 0.12
[2025-05-13T17:36:46.216902] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.03 | VIB: NO | ALC: 0.04
[2025-05-13T17:36:46.716881] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.32m | MAG: -0.10 | VIB: NO | ALC: 0.17
[2025-05-13T17:36:47.216828] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.14 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:47.716879] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.07 | VIB: YES | ALC: 0.10
[2025-05-13T17:36:48.216869] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.01 | VIB: NO | ALC: 0.08
[2025-05-13T17:36:48.717085] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.03 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:49.217006] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.17 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:49.716866] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.21m | MAG: 0.10 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:50.216885] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.05 | VIB: NO | ALC: 0.02
[2025-05-13T17:36:50.716863] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.07 | VIB: NO | ALC: 0.06
[2025-05-13T17:36:51.216829] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.11 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:51.716875] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.20 | VIB: NO | ALC: 0.19
[2025-05-13T17:36:52.217043] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.03 | VIB: YES | ALC: 0.04
[2025-05-13T17:36:52.717050] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.10 | VIB: YES | ALC: 0.19
[2025-05-13T17:36:53.216893] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.13 | VIB: NO | ALC: 0.02
[2025-05-13T17:36:53.716950] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.15 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:54.216885] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.16 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:54.717097] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.17 | VIB: NO | ALC: 0.12
[2025-05-13T17:36:55.216922] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T17:36:55.716905] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.11 | VIB: NO | ALC: 0.17
[2025-05-13T17:36:56.216891] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.18 | VIB: NO | ALC: 0.03
[2025-05-13T17:36:56.716862] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.15 | VIB: NO | ALC: 0.12
[2025-05-13T17:36:57.216812] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.04 | VIB: NO | ALC: 0.01
[2025-05-13T17:36:57.718657] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.08 | VIB: NO | ALC: 0.13
[2025-05-13T17:36:58.217299] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.05 | VIB: NO | ALC: 0.08
[2025-05-13T17:36:58.716892] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.30m | MAG: -0.08 | VIB: NO | ALC: 0.12
[2025-05-13T17:36:59.217222] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: NO | ALC: 0.11
[2025-05-13T17:36:59.716923] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.12 | VIB: NO | ALC: 0.05
[2025-05-13T17:37:00.217038] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.28m | MAG: 0.10 | VIB: NO | ALC: 0.16
[2025-05-13T17:37:00.716841] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.15 | VIB: NO | ALC: 0.09
[2025-05-13T17:37:01.217121] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.18 | VIB: NO | ALC: 0.20
[2025-05-13T17:37:01.716848] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.14 | VIB: NO | ALC: 0.06
[2025-05-13T17:37:02.216811] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.06 | VIB: NO | ALC: 0.02
[2025-05-13T17:37:02.716846] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.09 | VIB: NO | ALC: 0.15
[2025-05-13T17:37:03.217047] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.18 | VIB: NO | ALC: 0.07
[2025-05-13T17:37:03.716891] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.16 | VIB: YES | ALC: 0.07
[2025-05-13T17:37:04.216838] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.33m | MAG: -0.08 | VIB: NO | ALC: 0.04
[2025-05-13T17:37:04.716947] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.18 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:05.216867] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.06 | VIB: YES | ALC: 0.10
[2025-05-13T17:37:05.716899] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.21m | MAG: -0.04 | VIB: NO | ALC: 0.04
[2025-05-13T17:37:06.216834] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.11 | VIB: NO | ALC: 0.02
[2025-05-13T17:37:06.716889] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: 0.03 | VIB: NO | ALC: 0.18
[2025-05-13T17:37:07.216896] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.08 | VIB: NO | ALC: 0.14
[2025-05-13T17:37:07.716977] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: NO | ALC: 0.16
[2025-05-13T17:37:08.216892] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.44m | MAG: -0.16 | VIB: NO | ALC: 0.08
[2025-05-13T17:37:08.716977] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.04 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:09.216856] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.04 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:09.717036] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.23m | MAG: 0.15 | VIB: YES | ALC: 0.02
[2025-05-13T17:37:10.216856] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.04 | VIB: NO | ALC: 0.03
[2025-05-13T17:37:10.716953] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.18 | VIB: NO | ALC: 0.16
[2025-05-13T17:37:11.216893] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: -0.07 | VIB: NO | ALC: 0.04
[2025-05-13T17:37:11.716916] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.06 | VIB: YES | ALC: 0.14
[2025-05-13T17:37:12.216918] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.46m | MAG: -0.14 | VIB: NO | ALC: 0.04
[2025-05-13T17:37:12.716868] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: -0.19 | VIB: NO | ALC: 0.20
[2025-05-13T17:37:13.216924] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.12 | VIB: NO | ALC: 0.02
[2025-05-13T17:37:13.716974] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.40m | MAG: 0.15 | VIB: NO | ALC: 0.03
[2025-05-13T17:37:14.216989] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.00 | VIB: NO | ALC: 0.20
[2025-05-13T17:37:14.716947] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: -0.02 | VIB: NO | ALC: 0.08
[2025-05-13T17:37:15.216876] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.01 | VIB: NO | ALC: 0.09
[2025-05-13T17:37:15.716858] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.11 | VIB: NO | ALC: 0.06
[2025-05-13T17:37:16.216876] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:16.716917] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.04 | VIB: YES | ALC: 0.10
[2025-05-13T17:37:17.216889] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.04 | VIB: YES | ALC: 0.18
[2025-05-13T17:37:17.716912] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.01 | VIB: NO | ALC: 0.06
[2025-05-13T17:37:18.216878] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.06 | VIB: NO | ALC: 0.07
[2025-05-13T17:37:18.716966] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.38m | MAG: -0.12 | VIB: NO | ALC: 0.15
[2025-05-13T17:37:19.216891] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.44m | MAG: 0.11 | VIB: YES | ALC: 0.02
[2025-05-13T17:37:19.716963] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.10 | VIB: NO | ALC: 0.06
[2025-05-13T17:37:20.216882] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.04 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:20.716802] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.48m | MAG: -0.05 | VIB: NO | ALC: 0.18
[2025-05-13T17:37:21.216798] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.08
[2025-05-13T17:37:21.716883] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.01m | MAG: 0.16 | VIB: YES | ALC: 0.08
[2025-05-13T17:37:22.216888] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.11 | VIB: NO | ALC: 0.15
[2025-05-13T17:37:22.716918] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.08 | VIB: YES | ALC: 0.08
[2025-05-13T17:37:23.216854] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.98m | MAG: 0.17 | VIB: NO | ALC: 0.13
[2025-05-13T17:37:23.716948] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.07 | VIB: NO | ALC: 0.01
[2025-05-13T17:37:24.216987] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.12 | VIB: NO | ALC: 0.03
[2025-05-13T17:37:24.716908] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.08
[2025-05-13T17:37:25.217016] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.13 | VIB: NO | ALC: 0.07
[2025-05-13T17:37:25.716843] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.18 | VIB: NO | ALC: 0.02
[2025-05-13T17:37:26.216870] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: 0.09 | VIB: NO | ALC: 0.07
[2025-05-13T17:37:26.716996] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T17:37:27.216879] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.19 | VIB: NO | ALC: 0.20
[2025-05-13T17:37:27.716951] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: 0.19 | VIB: YES | ALC: 0.10
[2025-05-13T17:37:28.216935] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.12 | VIB: NO | ALC: 0.11
[2025-05-13T17:37:28.716875] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.00m | MAG: -0.03 | VIB: NO | ALC: 0.14
[2025-05-13T17:37:29.216821] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.05m | MAG: 0.08 | VIB: NO | ALC: 0.15
[2025-05-13T17:37:29.716921] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: 0.04 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:30.216998] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.19 | VIB: NO | ALC: 0.17
[2025-05-13T17:37:30.716903] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.08 | VIB: NO | ALC: 0.08
[2025-05-13T17:37:31.216797] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.30m | MAG: 0.11 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:31.716932] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.95m | MAG: -0.10 | VIB: NO | ALC: 0.15
[2025-05-13T17:37:32.216881] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.19 | VIB: NO | ALC: 0.06
[2025-05-13T17:37:32.716848] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: 0.02 | VIB: NO | ALC: 0.18
[2025-05-13T17:37:33.216825] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.97m | MAG: -0.05 | VIB: NO | ALC: 0.04
[2025-05-13T17:37:33.716879] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.07 | VIB: NO | ALC: 0.12
[2025-05-13T17:37:34.216993] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.41m | MAG: -0.18 | VIB: NO | ALC: 0.06
[2025-05-13T17:37:34.716879] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: 0.01 | VIB: NO | ALC: 0.14
[2025-05-13T17:37:35.216860] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.50m | MAG: 0.01 | VIB: NO | ALC: 0.10
[2025-05-13T17:37:35.716863] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.99m | MAG: -0.09 | VIB: NO | ALC: 0.09
[2025-05-13T17:37:36.216917] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.07 | VIB: NO | ALC: 0.18
[2025-05-13T17:37:36.716912] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: -0.13 | VIB: NO | ALC: 0.03
[2025-05-13T17:37:37.216872] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: 0.07 | VIB: NO | ALC: 0.18
[2025-05-13T17:37:37.716869] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.02m | MAG: -0.13 | VIB: NO | ALC: 0.01
[2025-05-13T17:37:38.216803] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.32m | MAG: 0.04 | VIB: NO | ALC: 0.03
[2025-05-13T17:37:38.716855] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.96m | MAG: -0.17 | VIB: NO | ALC: 0.07
[2025-05-13T17:37:39.216910] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.04m | MAG: 0.06 | VIB: NO | ALC: 0.06
[2025-05-13T17:37:39.717745] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 0.29m | MAG: -0.02 | VIB: NO | ALC: 0.17
[2025-05-13T17:37:40.216874] POS: (32.38, 0.00, 0.0°) | VEL: linear=0.50, angular=0.00 | US: 1.03m | MAG: -0.08 | VIB: NO | ALC: 0.09
