RoboCar Sensor Log
Started at: 2025-05-13T17:28:37.420747
================================================================================
[2025-05-13T17:28:37.920818] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.32m | MAG: 0.19 | VIB: NO | ALC: 0.00
[2025-05-13T17:29:54.421044] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.12 | VIB: NO | ALC: 0.03
[2025-05-13T17:29:54.920963] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.12 | VIB: NO | ALC: 0.17
[2025-05-13T17:29:55.421061] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.14 | VIB: NO | ALC: 0.18
[2025-05-13T17:29:55.921046] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.28m | MAG: 0.14 | VIB: NO | ALC: 0.18
[2025-05-13T17:29:56.420918] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.07 | VIB: NO | ALC: 0.13
[2025-05-13T17:29:56.921131] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.08 | VIB: YES | ALC: 0.10
[2025-05-13T17:29:57.420886] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.10
[2025-05-13T17:29:57.920907] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.07 | VIB: NO | ALC: 0.05
[2025-05-13T17:29:58.421001] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.22m | MAG: -0.10 | VIB: NO | ALC: 0.03
[2025-05-13T17:29:58.921015] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.03 | VIB: NO | ALC: 0.12
[2025-05-13T17:29:59.421285] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.21m | MAG: 0.18 | VIB: NO | ALC: 0.02
[2025-05-13T17:29:59.921191] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.29m | MAG: 0.01 | VIB: NO | ALC: 0.08
[2025-05-13T17:30:00.421170] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.19 | VIB: NO | ALC: 0.19
[2025-05-13T17:30:00.920933] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.08 | VIB: NO | ALC: 0.12
[2025-05-13T17:30:01.420971] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.09 | VIB: NO | ALC: 0.08
[2025-05-13T17:30:01.921180] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: -0.14 | VIB: NO | ALC: 0.02
[2025-05-13T17:30:02.421086] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.05 | VIB: YES | ALC: 0.12
[2025-05-13T17:30:02.921034] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.25m | MAG: -0.17 | VIB: YES | ALC: 0.03
[2025-05-13T17:30:03.420950] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.12 | VIB: NO | ALC: 0.10
[2025-05-13T17:30:03.920888] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.33m | MAG: -0.04 | VIB: NO | ALC: 0.14
[2025-05-13T17:30:04.421019] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.01 | VIB: NO | ALC: 0.19
[2025-05-13T17:30:04.920995] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.01 | VIB: NO | ALC: 0.11
[2025-05-13T17:30:05.421002] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.13 | VIB: NO | ALC: 0.13
[2025-05-13T17:30:05.921033] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.34m | MAG: 0.10 | VIB: NO | ALC: 0.08
[2025-05-13T17:30:06.420898] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.06 | VIB: NO | ALC: 0.03
[2025-05-13T17:30:06.920996] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.06 | VIB: NO | ALC: 0.01
[2025-05-13T17:30:07.421027] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.13 | VIB: NO | ALC: 0.20
[2025-05-13T17:30:07.920988] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.27m | MAG: 0.19 | VIB: NO | ALC: 0.09
[2025-05-13T17:30:08.421074] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: -0.07 | VIB: NO | ALC: 0.20
[2025-05-13T17:30:08.921044] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.06 | VIB: NO | ALC: 0.01
[2025-05-13T17:30:09.420887] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.18 | VIB: NO | ALC: 0.08
[2025-05-13T17:30:09.921164] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.09 | VIB: YES | ALC: 0.04
[2025-05-13T17:30:10.421024] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: 0.10 | VIB: NO | ALC: 0.12
[2025-05-13T17:30:10.921008] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.16 | VIB: NO | ALC: 0.19
[2025-05-13T17:30:11.420963] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: -0.14 | VIB: NO | ALC: 0.03
[2025-05-13T17:30:11.920864] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: 0.09 | VIB: NO | ALC: 0.15
[2025-05-13T17:30:12.421012] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.05 | VIB: NO | ALC: 0.04
[2025-05-13T17:30:12.920973] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.15 | VIB: NO | ALC: 0.17
[2025-05-13T17:30:13.421023] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.13 | VIB: NO | ALC: 0.12
[2025-05-13T17:30:13.920976] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.10 | VIB: NO | ALC: 0.07
[2025-05-13T17:30:14.421009] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.07 | VIB: NO | ALC: 0.17
[2025-05-13T17:30:14.920911] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.18 | VIB: NO | ALC: 0.13
[2025-05-13T17:30:15.421164] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.02 | VIB: NO | ALC: 0.09
[2025-05-13T17:30:15.920960] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.26m | MAG: -0.18 | VIB: NO | ALC: 0.10
[2025-05-13T17:30:16.421052] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.01 | VIB: NO | ALC: 0.02
[2025-05-13T17:30:16.920939] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.04 | VIB: NO | ALC: 0.15
[2025-05-13T17:30:17.420997] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.07 | VIB: NO | ALC: 0.13
[2025-05-13T17:30:17.921335] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.16 | VIB: NO | ALC: 0.19
[2025-05-13T17:30:18.421129] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.07 | VIB: NO | ALC: 0.05
[2025-05-13T17:30:18.920984] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.14 | VIB: NO | ALC: 0.08
[2025-05-13T17:30:19.421265] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.15 | VIB: NO | ALC: 0.03
[2025-05-13T17:30:19.920993] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.03 | VIB: NO | ALC: 0.03
[2025-05-13T17:30:20.420980] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.11 | VIB: NO | ALC: 0.12
[2025-05-13T17:30:20.920999] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.10 | VIB: YES | ALC: 0.05
[2025-05-13T17:30:21.420900] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.09 | VIB: NO | ALC: 0.10
[2025-05-13T17:30:21.920912] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.45m | MAG: -0.07 | VIB: NO | ALC: 0.02
[2025-05-13T17:30:22.421253] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: 0.08 | VIB: NO | ALC: 0.11
[2025-05-13T17:30:22.920893] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.03 | VIB: YES | ALC: 0.20
[2025-05-13T17:30:23.421009] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: 0.01 | VIB: NO | ALC: 0.10
[2025-05-13T17:30:23.920969] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: -0.02 | VIB: NO | ALC: 0.03
[2025-05-13T17:30:24.421175] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: -0.15 | VIB: NO | ALC: 0.03
[2025-05-13T17:30:24.921046] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.03 | VIB: YES | ALC: 0.09
[2025-05-13T17:30:25.420994] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.35m | MAG: 0.18 | VIB: YES | ALC: 0.02
[2025-05-13T17:30:25.920978] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.95m | MAG: 0.03 | VIB: NO | ALC: 0.07
[2025-05-13T17:30:26.421084] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.18 | VIB: NO | ALC: 0.08
[2025-05-13T17:30:26.921013] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.12 | VIB: NO | ALC: 0.17
[2025-05-13T17:30:27.420975] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: 0.05 | VIB: NO | ALC: 0.10
[2025-05-13T17:30:27.921039] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: -0.14 | VIB: YES | ALC: 0.03
[2025-05-13T17:30:28.420868] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: -0.11 | VIB: NO | ALC: 0.06
[2025-05-13T17:30:28.920896] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.09 | VIB: NO | ALC: 0.12
[2025-05-13T17:30:29.420892] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.13 | VIB: YES | ALC: 0.07
[2025-05-13T17:30:29.921071] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.39m | MAG: -0.07 | VIB: NO | ALC: 0.17
[2025-05-13T17:30:30.420890] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: -0.19 | VIB: NO | ALC: 0.12
[2025-05-13T17:30:30.920870] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.97m | MAG: -0.01 | VIB: NO | ALC: 0.20
[2025-05-13T17:30:31.421160] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.98m | MAG: -0.14 | VIB: NO | ALC: 0.09
[2025-05-13T17:30:31.920952] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.04m | MAG: 0.10 | VIB: NO | ALC: 0.05
[2025-05-13T17:30:32.421253] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.15 | VIB: NO | ALC: 0.11
[2025-05-13T17:30:32.920962] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: -0.20 | VIB: NO | ALC: 0.01
[2025-05-13T17:30:33.420958] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.96m | MAG: 0.06 | VIB: YES | ALC: 0.16
[2025-05-13T17:30:33.920908] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.05m | MAG: -0.07 | VIB: NO | ALC: 0.07
[2025-05-13T17:30:34.420915] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.00m | MAG: 0.15 | VIB: NO | ALC: 0.17
[2025-05-13T17:30:34.921098] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.02m | MAG: -0.11 | VIB: NO | ALC: 0.10
[2025-05-13T17:30:35.420898] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: 0.01 | VIB: NO | ALC: 0.14
[2025-05-13T17:30:35.921256] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.01m | MAG: -0.02 | VIB: NO | ALC: 0.11
[2025-05-13T17:30:36.421004] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.44m | MAG: 0.10 | VIB: NO | ALC: 0.14
[2025-05-13T17:30:36.920923] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 1.03m | MAG: 0.15 | VIB: NO | ALC: 0.18
[2025-05-13T17:30:37.421076] POS: (0.00, 0.00, 0.0°) | VEL: linear=0.00, angular=0.00 | US: 0.99m | MAG: -0.10 | VIB: YES | ALC: 0.08
